ID,SOURCE,REVIEWED,PUBLISH_DATE,CWE_IDS,ALIASES,SUMMARY,SEVERITY,ECOSYSTEM,PACKAGE_NAME,VERSION_RANGE,REFERENCES
"GHSA-wqhw-frpx-5mmp","Github","True","2020-09-02T16:01:33Z","CWE-77","","Command Injection in tomato","HIGH","npm","tomato","[0,","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/797'}]"
"GHSA-wqr3-24xm-fxhq","Github","True","2020-09-01T17:31:22Z","CWE-22","CVE-2017-16168","Directory Traversal in wffserve","HIGH","npm","wffserve","[0.0.0,","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2017-16168'}, {'type': 'WEB', 'url': 'https://github.com/JacksonGL/NPM-Vuln-PoC/blob/master/directory-traversal/city-weather-abe'}, {'type': 'WEB', 'url': 'https://github.com/JacksonGL/NPM-Vuln-PoC/blob/master/directory-traversal/wffserve'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/407'}]"
"GHSA-wv39-cgmm-cq29","Github","True","2020-09-03T22:23:00Z","CWE-506","","Malicious Package in buffmr-xor","CRITICAL","npm","buffmr-xor","[0.0.0,","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1261'}]"
"GHSA-wwwg-6r7f-9c9h","Github","True","2020-09-03T19:43:28Z","CWE-506","","Malicious Package in file-logging","CRITICAL","npm","file-logging","[0.0.0,","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1126'}]"
"GHSA-wx77-rp39-c6vg","Github","True","2020-09-04T15:11:03Z","CWE-400","","Regular Expression Denial of Service in markdown","LOW","npm","markdown","[0.0.0,","[{'type': 'PACKAGE', 'url': 'https://github.com/evilstreak/markdown-js'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1330'}]"
"GHSA-wxrm-2h86-v95f","Github","True","2020-09-03T21:04:20Z","CWE-506","","Malicious Package in pizza-pasta","CRITICAL","npm","pizza-pasta","[0.0.0,","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1196'}]"
"GHSA-x2jj-x3q2-7hph","Github","True","2020-09-01T17:28:09Z","CWE-22","CVE-2017-16160","Directory Traversal in 11xiaoli","HIGH","npm","11xiaoli","[0.0.0,","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2017-16160'}, {'type': 'WEB', 'url': 'https://github.com/JacksonGL/NPM-Vuln-PoC/blob/master/directory-traversal/11xiaoli'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/395'}]"
"GHSA-x3m6-rprw-862w","Github","True","2020-09-03T17:43:31Z","CWE-506","","Malicious Package in node-buc","CRITICAL","npm","node-buc","[0.0.0,","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1059'}]"
"GHSA-x3w4-mrmv-cw2x","Github","True","2020-09-03T22:19:44Z","CWE-506","","Malicious Package in buffev-xor","CRITICAL","npm","buffev-xor","[0.0.0,","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1258'}]"
"GHSA-x44x-r84w-8v67","Github","True","2020-09-09T18:45:55Z","CWE-287","CVE-2020-24660","Lack of URL normalization may lead to authorization bypass when URL access rules are used","MODERATE","npm","lemonldap-ng-handler","[0,0.5.2)","[{'type': 'WEB', 'url': 'https://github.com/LemonLDAPNG/node-lemonldap-ng-handler/security/advisories/GHSA-x44x-r84w-8v67'}, {'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2020-24660'}, {'type': 'WEB', 'url': 'https://github.com/LemonLDAPNG/node-lemonldap-ng-handler/commit/136aa83ed431462fa42ce17b7f9b24e056de06be'}, {'type': 'PACKAGE', 'url': 'https://github.com/LemonLDAPNG/node-lemonldap-ng-handler'}, {'type': 'WEB', 'url': 'https://github.com/LemonLDAPNG/node-lemonldap-ng-handler/releases/tag/0.5.2'}, {'type': 'WEB', 'url': 'https://gitlab.ow2.org/lemonldap-ng/lemonldap-ng/-/issues/2290'}, {'type': 'WEB', 'url': 'https://snyk.io/vuln/SNYK-JS-NODELEMONLDAPNGHANDLER-655999'}, {'type': 'WEB', 'url': 'https://www.debian.org/security/2020/dsa-4762'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/package/lemonldap-ng-handler'}]"
"GHSA-x45v-pvpg-hcrh","Github","True","2020-09-03T19:54:36Z","CWE-506","","Malicious Package in mysql-koa","CRITICAL","npm","mysql-koa","[0.0.0,","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1136'}]"
"GHSA-x48m-gp6r-gp4v","Github","True","2020-09-03T18:21:26Z","CWE-506","","Malicious Package in rate-map","CRITICAL","npm","rate-map","[1.0.3,1.0.5)[1.0.3]","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1083'}]"
"GHSA-x5cp-9pcf-pp3h","Github","True","2020-09-25T18:28:24Z","CWE-20","CVE-2020-15199","Denial of Service in Tensorflow","HIGH","PyPI","tensorflow","[2.3.0,2.3.1)[2.3.0][2.3.0,2.3.1)[2.3.0][2.3.0,2.3.1)[2.3.0]","[{'type': 'WEB', 'url': 'https://github.com/tensorflow/tensorflow/security/advisories/GHSA-x5cp-9pcf-pp3h'}, {'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2020-15199'}, {'type': 'WEB', 'url': 'https://github.com/tensorflow/tensorflow/commit/3cbb917b4714766030b28eba9fb41bb97ce9ee02'}, {'type': 'WEB', 'url': 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2020-279.yaml'}, {'type': 'WEB', 'url': 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2020-314.yaml'}, {'type': 'WEB', 'url': 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2020-122.yaml'}, {'type': 'PACKAGE', 'url': 'https://github.com/tensorflow/tensorflow'}, {'type': 'WEB', 'url': 'https://github.com/tensorflow/tensorflow/releases/tag/v2.3.1'}]"
"GHSA-wfhx-6pcm-7m55","Github","True","2020-09-03T16:46:22Z","CWE-22","","Path Traversal in ponse","HIGH","npm","ponse","[0,2.0.2)","[{'type': 'WEB', 'url': 'https://hackerone.com/reports/383112'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1002'}]"
"GHSA-wfjh-3hq2-r276","Github","True","2020-09-03T19:56:48Z","CWE-506","","Malicious Package in node-spdy","CRITICAL","npm","node-spdy","[0.0.0,","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1138'}]"
"GHSA-wfw3-rgfr-6g67","Github","True","2020-09-01T16:40:42Z","CWE-79","CVE-2017-16009","XSS via Angular Expression in ag-grid","MODERATE","npm","ag-grid","[0,18.1.3-beta.1]","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2017-16009'}, {'type': 'WEB', 'url': 'https://github.com/ceolter/ag-grid/issues/1287'}, {'type': 'PACKAGE', 'url': 'https://github.com/ag-grid/ag-grid'}, {'type': 'WEB', 'url': 'https://spring.io/blog/2016/01/28/angularjs-escaping-the-expression-sandbox-for-xss'}]"
"GHSA-wgvj-6v57-wjh3","Github","True","2020-09-02T21:30:14Z","CWE-506","","Malicious Package in bowee","CRITICAL","npm","bowee","[0,","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/897'}]"
"GHSA-wgw3-gf4p-62xc","Github","True","2020-09-11T21:16:59Z","CWE-79","","Command Injection in wizard-syncronizer","MODERATE","npm","wizard-syncronizer","[0.0.0,","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/977'}]"
"GHSA-wh87-3959-vfrq","Github","True","2020-09-03T21:51:58Z","CWE-506","","Malicious Package in buffer-hor","CRITICAL","npm","buffer-hor","[0.0.0,","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1242'}]"
"GHSA-whcm-29f4-j4mx","Github","True","2020-09-01T16:56:50Z","CWE-22","CVE-2017-16149","Directory Traversal in zwserver","HIGH","npm","zwserver","[0.0.0,","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2017-16149'}, {'type': 'WEB', 'url': 'https://github.com/JacksonGL/NPM-Vuln-PoC/tree/master/directory-traversal/zwserver'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/372'}]"
"GHSA-whjr-jj69-7prm","Github","True","2020-09-03T19:44:35Z","CWE-506","","Malicious Package in import-mysql","CRITICAL","npm","import-mysql","[0.0.0,","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1127'}]"
"GHSA-whv6-rj84-2vh2","Github","True","2020-09-04T17:21:58Z","CWE-79","","Cross-Site Scripting in nextcloud-vue-collections","HIGH","npm","nextcloud-vue-collections","[0,0.4.2)","[{'type': 'WEB', 'url': 'https://github.com/juliushaertl/nextcloud-vue-collections/commit/8ec1fca214f003538cec4137792ede928f25f583'}, {'type': 'PACKAGE', 'url': 'https://github.com/juliushaertl/nextcloud-vue-collections'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1442'}]"
"GHSA-wjf2-7f9g-86f5","Github","True","2020-09-03T18:23:38Z","CWE-506","","Malicious Package in fast-requests","CRITICAL","npm","fast-requests","[0.0.0,","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1086'}]"
"GHSA-wjpj-gmc3-5w56","Github","True","2020-09-03T22:30:31Z","CWE-506","","Malicious Package in buvfer-xor","CRITICAL","npm","buvfer-xor","[0.0.0,","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1268'}]"
"GHSA-wm7q-rxch-43mx","Github","True","2020-09-01T19:38:33Z","","","Byass due to validation before canonicalization in serve","HIGH","npm","serve","[0,6.5.2)","[{'type': 'WEB', 'url': 'https://hackerone.com/reports/308721'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/594'}]"
"GHSA-wmcq-3wfx-qjx5","Github","True","2020-09-01T17:33:30Z","CWE-22","","Directory Traversal in nodeload-nmickuli","HIGH","npm","nodeload-nmickuli","[0.0.0,","[{'type': 'WEB', 'url': 'https://github.com/JacksonGL/NPM-Vuln-PoC/blob/master/directory-traversal/nodeload-nmickuli'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/410'}]"
"GHSA-wmv4-5w76-vp9g","Github","True","2020-09-15T20:16:22Z","CWE-287","CVE-2014-3527","Authorization Bypass in Spring Security","CRITICAL","Maven","org.springframework.security:spring-security-core","[0,3.1.7)[3.2.0,3.2.5)","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2014-3527'}, {'type': 'WEB', 'url': 'https://github.com/spring-projects/spring-security/issues/2907'}, {'type': 'WEB', 'url': 'https://github.com/spring-projects/spring-security/commit/934937d9c1dc20c396b96c08310b72cfa627acb'}, {'type': 'WEB', 'url': 'https://github.com/spring-projects/spring-security'}, {'type': 'WEB', 'url': 'https://pivotal.io/security/cve-2014-3527'}]"
"GHSA-wp2p-q35g-3rjj","Github","True","2020-09-01T21:13:01Z","CWE-506","","Malicious Package in soket.io","CRITICAL","npm","soket.io","[0,","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/686'}]"
"GHSA-w5q7-3pr9-x44w","Github","True","2020-09-02T15:59:19Z","","","Denial of Service in serialize-to-js","HIGH","npm","serialize-to-js","[0,2.0.0)","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/790'}]"
"GHSA-w65v-hx54-xrqx","Github","True","2020-09-03T17:41:23Z","CWE-506","","Malicious Package in midway-xtpl","CRITICAL","npm","midway-xtpl","[0.0.0,","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1057'}]"
"GHSA-w6xj-45gv-fw35","Github","True","2020-09-02T15:57:06Z","","","Malicious Package in stream-combine","CRITICAL","npm","stream-combine","[2.0.2]","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/774'}]"
"GHSA-w725-67p7-xv22","Github","True","2020-09-03T17:05:04Z","CWE-77","","Command Injection in local-devices","HIGH","npm","local-devices","[0,3.0.0)","[{'type': 'WEB', 'url': 'https://github.com/DylanPiercey/local-devices/pull/16'}, {'type': 'WEB', 'url': 'https://github.com/DylanPiercey/local-devices/commit/57b9a933c9d23d34bd5a055536db824de66db553'}, {'type': 'PACKAGE', 'url': 'https://github.com/DylanPiercey/local-devices'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1020'}]"
"GHSA-w7jg-972m-rphv","Github","True","2020-09-01T18:17:28Z","CWE-22","CVE-2017-16199","Directory Traversal in susu-sum","HIGH","npm","susu-sum","[0.0.0,","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2017-16199'}, {'type': 'WEB', 'url': 'https://github.com/JacksonGL/NPM-Vuln-PoC/blob/master/directory-traversal/susu-sum'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/429'}]"
"GHSA-w7rc-rwvf-8q5r","Github","True","2020-09-10T17:46:21Z","CWE-20, CWE-770","CVE-2020-15168","The `size` option isn't honored after following a redirect in node-fetch","LOW","npm","node-fetch","[2.0.0,2.6.1)[3.0.0-beta.1,3.0.0-beta.9)","[{'type': 'WEB', 'url': 'https://github.com/node-fetch/node-fetch/security/advisories/GHSA-w7rc-rwvf-8q5r'}, {'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2020-15168'}, {'type': 'WEB', 'url': 'https://github.com/node-fetch/node-fetch/commit/2358a6c2563d1730a0cdaccc197c611949f6a334'}, {'type': 'WEB', 'url': 'https://github.com/node-fetch/node-fetch/commit/eaff0094c4dfdd5b78711a8c4f1b61e33d282072'}, {'type': 'PACKAGE', 'url': 'https://github.com/node-fetch/node-fetch'}]"
"GHSA-w7wg-24g3-2c78","Github","True","2020-09-02T21:14:17Z","CWE-506","","Malicious Package in requset","CRITICAL","npm","requset","[0,","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/869'}]"
"GHSA-w8hg-mxvh-9h57","Github","True","2020-09-01T19:42:49Z","CWE-506","","Malicious Package in angular-bmap","CRITICAL","npm","angular-bmap","[0.0.9]","[{'type': 'PACKAGE', 'url': 'https://github.com/shenfw1987/angular-bmap'}, {'type': 'WEB', 'url': 'https://snyk.io/vuln/SNYK-JS-ANGULARBMAP-451017'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/614'}]"
"GHSA-w973-2qcc-p78x","Github","True","2020-09-11T21:19:09Z","CWE-20, CWE-346","CVE-2017-5858","User Impersonation in converse.js","MODERATE","npm","converse.js","[0,1.0.7)[2.0.0,2.0.5)","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2017-5858'}, {'type': 'WEB', 'url': 'https://github.com/jcbrand/converse.js/commit/42f249cabbbf5c026398e6d3b350f6f9536ea572'}, {'type': 'PACKAGE', 'url': 'https://github.com/jcbrand/converse.js'}, {'type': 'WEB', 'url': 'https://rt-solutions.de/en/2017/02/CVE-2017-5589_xmpp_carbons'}, {'type': 'WEB', 'url': 'https://rt-solutions.de/wp-content/uploads/2017/02/CVE-2017-5589_xmpp_carbons.pdf'}, {'type': 'WEB', 'url': 'https://snyk.io/vuln/SNYK-JS-CONVERSEJS-449664'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/974'}, {'type': 'WEB', 'url': 'https://www.openwall.com/lists/oss-security/2017/02/09/29'}, {'type': 'WEB', 'url': 'http://openwall.com/lists/oss-security/2017/02/09/29'}, {'type': 'WEB', 'url': 'http://www.securityfocus.com/bid/96183'}]"
"GHSA-w992-2gmj-9xxj","Github","True","2020-09-11T21:23:29Z","CWE-79","","Cross-Site Scripting in swagger-ui","MODERATE","npm","swagger-ui","[0,2.2.1)","[{'type': 'WEB', 'url': 'https://github.com/swagger-api/swagger-ui/issues/830'}, {'type': 'PACKAGE', 'url': 'https://github.com/swagger-api/swagger-ui'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/988'}]"
"GHSA-w9hw-v97w-g5f5","Github","True","2020-09-04T16:43:14Z","CWE-506","","Malicious Package in bitconi-ops","CRITICAL","npm","bitconi-ops","[0.0.0,","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1368'}]"
"GHSA-w9q5-mvc6-5cw3","Github","True","2020-09-03T21:45:13Z","CWE-506","","Malicious Package in bufder-xor","CRITICAL","npm","bufder-xor","[0.0.0,","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1235'}]"
"GHSA-wc7q-qpm4-8pqv","Github","True","2020-09-02T20:32:10Z","CWE-506","","Malicious Package in rrequest","CRITICAL","npm","rrequest","[0,","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/862'}]"
"GHSA-wch2-46wj-6x5j","Github","True","2020-09-04T15:37:15Z","CWE-506","","Malicious Package in bip30","CRITICAL","npm","bip30","[0.0.0,","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1358'}]"
"GHSA-vpgc-7h78-gx8f","Github","True","2020-09-04T18:05:14Z","","","personnummer/js vulnerable to Improper Input Validation","LOW","npm","personnummer","[0,3.1.0)","[{'type': 'WEB', 'url': 'https://github.com/personnummer/js/security/advisories/GHSA-vpgc-7h78-gx8f'}, {'type': 'WEB', 'url': 'https://github.com/personnummer/js'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/package/personnummer'}]"
"GHSA-vpj4-89q8-rh38","Github","True","2020-09-03T18:16:59Z","CWE-79","","Cross-Site Scripting in bpmn-js-properties-panel","HIGH","npm","bpmn-js-properties-panel","[0,0.31.0)","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1079'}]"
"GHSA-vrxj-4qhw-5vwq","Github","True","2020-09-03T17:03:41Z","CWE-506","","Malicious Package in scryptys","CRITICAL","npm","scryptys","[0.0.0,","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1407'}]"
"GHSA-vv52-3mrp-455m","Github","True","2020-09-03T15:53:36Z","CWE-506","","Malicious Package in m-backdoor","CRITICAL","npm","m-backdoor","[0.0.0,","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1513'}]"
"GHSA-vv7g-pjw9-4qj9","Github","True","2020-09-03T17:03:56Z","CWE-506","","Malicious Package in scrytsy","CRITICAL","npm","scrytsy","[0.0.0,","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1408'}]"
"GHSA-vvfh-mvjv-w38q","Github","True","2020-09-04T15:28:19Z","CWE-506","","Malicious Package in babel-loadre","CRITICAL","npm","babel-loadre","[0.0.0,","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1349'}]"
"GHSA-vw7g-jq9m-3q9v","Github","True","2020-09-02T18:23:35Z","","","Unauthorized File Access in glance","MODERATE","npm","glance","[0,3.0.7)","[{'type': 'WEB', 'url': 'https://hackerone.com/reports/490379'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/811'}]"
"GHSA-vwcg-7xqw-qcxw","Github","True","2020-09-18T18:03:59Z","CWE-119","CVE-2020-25489","Heap Overflow in PyMiniRacer","HIGH","PyPI","py-mini-racer","[0,0.3.0)","[{'type': 'WEB', 'url': 'https://github.com/sqreen/PyMiniRacer/security/advisories/GHSA-vwcg-7xqw-qcxw'}, {'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2020-25489'}, {'type': 'WEB', 'url': 'https://github.com/sqreen/PyMiniRacer/commit/627b54768293ec277f1adb997c888ec524f4174d'}, {'type': 'WEB', 'url': 'https://blog.sqreen.com/vulnerability-disclosure-finding-a-vulnerability-in-sqreens-php-agent-and-how-we-fixed-it'}, {'type': 'WEB', 'url': 'https://github.com/pypa/advisory-database/tree/main/vulns/py-mini-racer/PYSEC-2020-93.yaml'}, {'type': 'PACKAGE', 'url': 'https://github.com/sqreen/PyMiniRacer'}, {'type': 'WEB', 'url': 'https://github.com/sqreen/PyMiniRacer/compare/v0.2.0...v0.3.0'}]"
"GHSA-vx5w-cxch-wwc9","Github","True","2020-09-03T19:02:27Z","CWE-22","","Path Traversal in f-serv","CRITICAL","npm","f-serv","[0.0.0,","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1092'}]"
"GHSA-vxfp-qmpq-6826","Github","True","2020-09-03T17:38:09Z","CWE-506","","Malicious Package in hpmm","CRITICAL","npm","hpmm","[0.0.0,","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1053'}]"
"GHSA-w32g-5hqp-gg6q","Github","True","2020-09-02T15:41:41Z","CWE-79","","Cross-Site Scripting in mermaid","HIGH","npm","mermaid","[0,8.2.3)","[{'type': 'WEB', 'url': 'https://github.com/knsv/mermaid/issues/847'}, {'type': 'PACKAGE', 'url': 'https://github.com/knsv/mermaid'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/751'}]"
"GHSA-w3cg-6577-wx9f","Github","True","2020-09-01T17:20:41Z","CWE-22","CVE-2017-16122","Directory Traversal in cuciuci","HIGH","npm","cuciuci","[0.0.0,","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2017-16122'}, {'type': 'WEB', 'url': 'https://github.com/JacksonGL/NPM-Vuln-PoC/tree/master/directory-traversal/cuciuci'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/381'}]"
"GHSA-w3f3-4j22-2v3p","Github","True","2020-09-02T21:27:02Z","CWE-506","","Malicious Package in destroyer-of-worlds","CRITICAL","npm","destroyer-of-worlds","[0,","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/890'}]"
"GHSA-w3pp-wp5v-fjvp","Github","True","2020-09-03T19:51:18Z","CWE-506","","Malicious Package in mogodb","CRITICAL","npm","mogodb","[0.0.0,","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1133'}]"
"GHSA-w4vp-3mq7-7v82","Github","True","2020-09-03T15:49:48Z","CWE-79","","Cross-Site Scripting in lazysizes","HIGH","npm","lazysizes","[0,5.2.1-rc1)","[{'type': 'WEB', 'url': 'https://github.com/aFarkas/lazysizes/issues/764'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1493'}]"
"GHSA-w5gh-2wr2-pm6g","Github","True","2020-09-25T18:28:40Z","CWE-20","CVE-2020-15206","Denial of Service in Tensorflow","HIGH","PyPI","tensorflow","[0,1.15.4)[2.0.0,2.0.3)[2.1.0,2.1.2)[2.2.0,2.2.1)[2.2.0][2.3.0,2.3.1)[2.3.0][0,1.15.4)[2.0.0,2.0.3)[2.1.0,2.1.2)[2.2.0,2.2.1)[2.2.0][2.3.0,2.3.1)[2.3.0][0,1.15.4)[2.0.0,2.0.3)[2.1.0,2.1.2)[2.2.0,2.2.1)[2.2.0][2.3.0,2.3.1)[2.3.0]","[{'type': 'WEB', 'url': 'https://github.com/tensorflow/tensorflow/security/advisories/GHSA-w5gh-2wr2-pm6g'}, {'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2020-15206'}, {'type': 'WEB', 'url': 'https://github.com/tensorflow/tensorflow/commit/adf095206f25471e864a8e63a0f1caef53a0e3a6'}, {'type': 'WEB', 'url': 'https://github.com/tensorflow/tensorflow/commit/f760f88b4267d981e13f4b302c437ae800445968'}, {'type': 'WEB', 'url': 'https://github.com/tensorflow/tensorflow/commit/fcfef195637c6e365577829c4d67681695956e7d'}, {'type': 'WEB', 'url': 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2020-286.yaml'}, {'type': 'WEB', 'url': 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2020-321.yaml'}, {'type': 'WEB', 'url': 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2020-129.yaml'}, {'type': 'PACKAGE', 'url': 'https://github.com/tensorflow/tensorflow'}, {'type': 'WEB', 'url': 'https://github.com/tensorflow/tensorflow/releases/tag/v2.3.1'}, {'type': 'WEB', 'url': 'http://lists.opensuse.org/opensuse-security-announce/2020-10/msg00065.html'}]"
"GHSA-v8g7-9qv2-j865","Github","True","2020-09-04T16:38:55Z","CWE-506","","Malicious Package in bitcoin-osp","CRITICAL","npm","bitcoin-osp","[0.0.0,","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1365'}]"
"GHSA-v95x-h953-x7fg","Github","True","2020-09-03T19:47:55Z","CWE-506","","Malicious Package in k0a_multer","CRITICAL","npm","k0a_multer","[0.0.0,","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1130'}]"
"GHSA-v99v-xgjx-7m7g","Github","True","2020-09-02T18:40:47Z","CWE-506","","Malicious Package in asnyc","CRITICAL","npm","asnyc","[0,","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/847'}]"
"GHSA-v9wp-8r97-v6xg","Github","True","2020-09-03T17:17:00Z","CWE-79","","Cross-Site Scripting in jquery.json-viewer","HIGH","npm","jquery.json-viewer","[0,1.3.0)","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1036'}]"
"GHSA-vcg5-9xw6-r56c","Github","True","2020-09-02T21:40:49Z","CWE-506","","Malicious Package in logsymbles","CRITICAL","npm","logsymbles","[0,","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/908'}]"
"GHSA-vf5m-q45w-8mh9","Github","True","2020-09-03T23:00:25Z","CWE-506","","Malicious Package in js-qha3","CRITICAL","npm","js-qha3","[0.0.0,","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1282'}]"
"GHSA-vf8q-pw7h-r2x2","Github","True","2020-09-11T21:15:54Z","CWE-506","","Malicious Package in epress","CRITICAL","npm","epress","[0,","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/925'}]"
"GHSA-vhx6-cp8w-295m","Github","True","2020-09-01T16:55:45Z","CWE-22","CVE-2017-16095","Directory Traversal in serverliujiayi1","HIGH","npm","serverliujiayi1","[0.0.0,","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2017-16095'}, {'type': 'WEB', 'url': 'https://github.com/JacksonGL/NPM-Vuln-PoC/tree/master/directory-traversal/serverliujiayi1'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/367'}]"
"GHSA-vjvw-wcmw-pr26","Github","True","2020-09-04T17:37:08Z","CWE-331","","Insufficient Entropy in parsel","CRITICAL","npm","parsel","[0.0.0,","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1462'}]"
"GHSA-vm67-mh96-95mq","Github","True","2020-09-03T21:40:48Z","CWE-506","","Malicious Package in bubfer-xor","CRITICAL","npm","bubfer-xor","[0.0.0,","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1232'}]"
"GHSA-vm6v-w6q2-mrrq","Github","True","2020-09-03T19:20:05Z","CWE-506","","Malicious Package in bb-builder","CRITICAL","npm","bb-builder","[0.0.0,","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1119'}]"
"GHSA-vm7j-4rj6-mw2p","Github","True","2020-09-03T21:08:42Z","CWE-506","","Malicious Package in ember_cli_babe","CRITICAL","npm","ember_cli_babe","[0.0.0,","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1200'}]"
"GHSA-vmh4-322v-cfpc","Github","True","2020-09-03T18:18:06Z","CWE-79","","Cross-Site Scripting in cmmn-js-properties-panel","HIGH","npm","cmmn-js-properties-panel","[0,0.8.0)","[{'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1080'}]"
