ID,SOURCE,REVIEWED,PUBLISH_DATE,CWE_IDS,ALIASES,SUMMARY,SEVERITY,ECOSYSTEM,PACKAGE_NAME,VERSION_RANGE,REFERENCES
"GHSA-w37c-q653-qg95","Github","True","2017-10-24T18:33:36Z","CWE-79","CVE-2013-6416","actionpack Cross-site Scripting vulnerability","MODERATE","RubyGems","actionpack","[4.0.0,4.0.2)","https://nvd.nist.gov/vuln/detail/CVE-2013-6416, https://github.com/rails/rails/commit/4b4f5847f64f81c961625e647711ef9f6ad1a454, https://github.com/rails/rails, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/actionpack/CVE-2013-6416.yml, https://groups.google.com/forum/#!topic/ruby-security-ann/5ZI1-H5OoIM, https://groups.google.com/forum/message/raw?msg=ruby-security-ann/5ZI1-H5OoIM/ZNq4FoR2GnIJ, https://web.archive.org/web/20200228165109/http://www.securityfocus.com/bid/64071, http://weblog.rubyonrails.org/2013/12/3/Rails_3_2_16_and_4_0_2_have_been_released"
"GHSA-w3w8-37jv-2c58","Github","True","2017-10-24T18:33:36Z","CWE-79","CVE-2015-8862","Cross-Site Scripting in mustache","HIGH","npm","mustache","[0,2.2.1)","https://nvd.nist.gov/vuln/detail/CVE-2015-8862, https://github.com/janl/mustache.js/commit/378bcca8a5cfe4058f294a3dbb78e8755e8e0da5, https://github.com/advisories/GHSA-w3w8-37jv-2c58, https://github.com/janl/mustache.js, https://www.npmjs.com/advisories/62, https://www.tenable.com/security/tns-2016-18, http://www.openwall.com/lists/oss-security/2016/04/20/11, http://www.securityfocus.com/bid/96436"
"GHSA-w6rc-q387-vpgq","Github","True","2017-10-24T18:33:37Z","CWE-59","CVE-2013-4136","insecure temporary directory usage in passenger","MODERATE","RubyGems","passenger","[0,4.0.6)","https://nvd.nist.gov/vuln/detail/CVE-2013-4136, https://github.com/phusion/passenger/commit/5483b3292cc2af1c83033eaaadec20dba4dcfd9b, https://code.google.com/p/phusion-passenger/issues/detail?id=910, https://github.com/advisories/GHSA-w6rc-q387-vpgq, https://github.com/phusion/passenger, https://github.com/phusion/passenger/blob/release-4.0.6/NEWS, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/passenger/CVE-2013-4136.yml, http://rhn.redhat.com/errata/RHSA-2013-1136.html, http://www.openwall.com/lists/oss-security/2013/07/16/6"
"GHSA-w754-gq8r-pf5f","Github","True","2017-10-24T18:33:37Z","CWE-94","CVE-2013-2616","MiniMagick Gem for Ruby URI Handling Arbitrary Command Injection","HIGH","RubyGems","mini_magick","[0,3.6.0)","https://nvd.nist.gov/vuln/detail/CVE-2013-2616, https://github.com/minimagick/minimagick, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/mini_magick/CVE-2013-2616.yml, https://web.archive.org/web/20130315095512/http://www.securityfocus.com/bid/58448, http://packetstormsecurity.com/files/120777/Ruby-Gem-Minimagic-Command-Execution.html, http://seclists.org/fulldisclosure/2013/Mar/123, http://www.openwall.com/lists/oss-security/2013/03/19/9"
"GHSA-wcm2-9c89-wmfm","Github","True","2017-10-24T18:33:38Z","CWE-79","CVE-2010-5312","Cross-site Scripting in jquery-ui","MODERATE","npm","jquery-ui","[1.7.0,1.10.0)[1.7.0,1.10.0)[1.7.0,1.10.0)[0,4.0.0)","https://nvd.nist.gov/vuln/detail/CVE-2010-5312, https://github.com/jquery/jquery-ui/commit/7e9060c109b928769a664dbcc2c17bd21231b6f3, https://www.drupal.org/sa-core-2022-002, https://web.archive.org/web/20170316161850/http://www.securitytracker.com/id/1037035, https://web.archive.org/web/20150316023043/http://www.securityfocus.com/bid/71106, https://security.netapp.com/advisory/ntap-20190416-0007, https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/SGSY236PYSFYIEBRGDERLA7OSY6D7XL4, https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/HVKIOWSXL2RF2ULNAP7PHESYCFSZIJE3, https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/SGSY236PYSFYIEBRGDERLA7OSY6D7XL4, https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/HVKIOWSXL2RF2ULNAP7PHESYCFSZIJE3, https://lists.debian.org/debian-lts-announce/2022/01/msg00014.html, https://lists.apache.org/thread.html/f9bc3e55f4e28d1dcd1a69aae6d53e609a758e34d2869b4d798e13cc@%3Cissues.drill.apache.org%3E, https://lists.apache.org/thread.html/f9bc3e55f4e28d1dcd1a69aae6d53e609a758e34d2869b4d798e13cc%40%3Cissues.drill.apache.org%3E, https://lists.apache.org/thread.html/b0656d359c7d40ec9f39c8cc61bca66802ef9a2a12ee199f5b0c1442@%3Cdev.drill.apache.org%3E, https://lists.apache.org/thread.html/b0656d359c7d40ec9f39c8cc61bca66802ef9a2a12ee199f5b0c1442%40%3Cdev.drill.apache.org%3E, https://lists.apache.org/thread.html/519eb0fd45642dcecd9ff74cb3e71c20a4753f7d82e2f07864b5108f@%3Cdev.drill.apache.org%3E, https://lists.apache.org/thread.html/519eb0fd45642dcecd9ff74cb3e71c20a4753f7d82e2f07864b5108f%40%3Cdev.drill.apache.org%3E, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/jquery-ui-rails/CVE-2010-5312.yml, https://github.com/jquery/jquery-ui, https://exchange.xforce.ibmcloud.com/vulnerabilities/98696, http://bugs.jqueryui.com/ticket/6016, http://rhn.redhat.com/errata/RHSA-2015-0442.html, http://rhn.redhat.com/errata/RHSA-2015-1462.html, http://seclists.org/oss-sec/2014/q4/613, http://seclists.org/oss-sec/2014/q4/616, http://www.debian.org/security/2015/dsa-3249, http://www.oracle.com/technetwork/security-advisory/cpuoct2016-2881722.html"
"GHSA-wpw7-wxjm-cw8r","Github","True","2017-10-24T18:33:36Z","CWE-284","CVE-2013-6417","actionpack allows bypass of database-query restrictions","MODERATE","RubyGems","actionpack","[3.0.0,3.2.16)[4.0.0,4.0.2)","https://nvd.nist.gov/vuln/detail/CVE-2013-6417, https://github.com/rails/rails, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/actionpack/CVE-2013-6417.yml, https://groups.google.com/forum/#!topic/ruby-security-ann/niK4drpSHT4, https://groups.google.com/forum/message/raw?msg=ruby-security-ann/niK4drpSHT4/g8JW8ZsayRkJ, https://puppet.com/security/cve/cve-2013-6417, https://web.archive.org/web/20160806051251/https://puppet.com/security/cve/cve-2013-6417, http://lists.opensuse.org/opensuse-updates/2013-12/msg00079.html, http://lists.opensuse.org/opensuse-updates/2013-12/msg00081.html, http://lists.opensuse.org/opensuse-updates/2013-12/msg00082.html, http://lists.opensuse.org/opensuse-updates/2014-01/msg00003.html, http://rhn.redhat.com/errata/RHSA-2013-1794.html, http://rhn.redhat.com/errata/RHSA-2014-0008.html, http://rhn.redhat.com/errata/RHSA-2014-0469.html, http://weblog.rubyonrails.org/2013/12/3/Rails_3_2_16_and_4_0_2_have_been_released, http://www.debian.org/security/2014/dsa-2888"
"GHSA-ww79-8xwv-932x","Github","True","2017-10-24T18:33:36Z","","CVE-2014-0036","rbovirt uses the rest-client gem with SSL verification disabled","MODERATE","RubyGems","rbovirt","[0,0.0.24)","https://nvd.nist.gov/vuln/detail/CVE-2014-0036, https://bugzilla.redhat.com/show_bug.cgi?id=1058595, https://github.com/abenari/rbovirt, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/rbovirt/CVE-2014-0036.yml, http://lists.fedoraproject.org/pipermail/package-announce/2014-March/130148.html, http://lists.fedoraproject.org/pipermail/package-announce/2014-March/130180.html, http://seclists.org/oss-sec/2014/q1/509"
"GHSA-wwmf-6p58-6vj2","Github","True","2017-10-24T18:33:38Z","","CVE-2006-2582","Remote code execution in rwiki","HIGH","RubyGems","rwiki","[2.1.0pre1,2.1.1)","https://nvd.nist.gov/vuln/detail/CVE-2006-2582, https://exchange.xforce.ibmcloud.com/vulnerabilities/26668, https://github.com/advisories/GHSA-wwmf-6p58-6vj2, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/rwiki/CVE-2006-2582.yml, https://web.archive.org/web/20090501134922/http://www2a.biglobe.ne.jp/~seki/ruby/rwiki.html, http://secunia.com/advisories/20264, http://www.vupen.com/english/advisories/2006/1949"
"GHSA-x457-cw4h-hq5f","Github","True","2017-10-24T18:33:37Z","CWE-20","CVE-2013-0269","JSON gem has Improper Input Validation vulnerability","HIGH","RubyGems","json","[0,1.5.5)[1.6.0,1.6.8)[1.7.0,1.7.7)","https://nvd.nist.gov/vuln/detail/CVE-2013-0269, https://exchange.xforce.ibmcloud.com/vulnerabilities/82010, https://github.com/flori/json, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/json/CVE-2013-0269.yml, https://groups.google.com/group/rubyonrails-security/msg/d8e0db6e08c81428?dmode=source&output=gplain, https://web.archive.org/web/20130228082541/http://www.securityfocus.com/bid/57899, https://web.archive.org/web/20160331131233/http://spreecommerce.com/blog/multiple-security-vulnerabilities-fixed, https://web.archive.org/web/20160808163226/https://puppet.com/security/cve/cve-2013-0269, http://lists.apple.com/archives/security-announce/2013/Oct/msg00006.html, http://lists.opensuse.org/opensuse-security-announce/2013-04/msg00001.html, http://lists.opensuse.org/opensuse-security-announce/2013-04/msg00015.html, http://lists.opensuse.org/opensuse-updates/2013-04/msg00034.html, http://rhn.redhat.com/errata/RHSA-2013-0686.html, http://rhn.redhat.com/errata/RHSA-2013-0701.html, http://rhn.redhat.com/errata/RHSA-2013-1028.html, http://rhn.redhat.com/errata/RHSA-2013-1147.html, http://weblog.rubyonrails.org/2013/2/11/SEC-ANN-Rails-3-2-12-3-1-11-and-2-3-17-have-been-released, http://www.openwall.com/lists/oss-security/2013/02/11/7, http://www.openwall.com/lists/oss-security/2013/02/11/8, http://www.slackware.com/security/viewer.php?l=slackware-security&y=2013&m=slackware-security.426862, http://www.ubuntu.com/usn/USN-1733-1, http://www.zweitag.de/en/blog/ruby-on-rails-vulnerable-to-mass-assignment-and-sql-injection"
"GHSA-x6fg-f45m-jf5q","Github","True","2017-10-24T18:33:36Z","CWE-1333","CVE-2015-8855","Regular Expression Denial of Service in semver","HIGH","npm","semver","[0,4.3.2)","https://nvd.nist.gov/vuln/detail/CVE-2015-8855, https://github.com/advisories/GHSA-x6fg-f45m-jf5q, https://www.npmjs.com/advisories/31, https://www.owasp.org/index.php/Regular_expression_Denial_of_Service_-_ReDoS, http://www.openwall.com/lists/oss-security/2016/04/20/11, http://www.securityfocus.com/bid/86957"
"GHSA-v2r9-c84j-v7xm","Github","True","2017-10-24T18:33:37Z","CWE-79","CVE-2013-0256","RDoc contains XSS vulnerability","MODERATE","RubyGems","rdoc","[2.3.0,3.12.1)","https://nvd.nist.gov/vuln/detail/CVE-2013-0256, https://github.com/rdoc/rdoc/commit/ffa87887ee0517793df7541629a470e331f9fe60, https://bugzilla.redhat.com/show_bug.cgi?id=907820, https://github.com/advisories/GHSA-v2r9-c84j-v7xm, https://github.com/rdoc/rdoc, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/rdoc/CVE-2013-0256.yml, https://web.archive.org/web/20130402173730/http://blog.segment7.net:80/2013/02/06/rdoc-xss-vulnerability-cve-2013-0256-releases-3-9-5-3-12-1-4-0-0-rc-2, http://lists.opensuse.org/opensuse-security-announce/2013-04/msg00015.html, http://lists.opensuse.org/opensuse-updates/2013-02/msg00048.html, http://rhn.redhat.com/errata/RHSA-2013-0686.html, http://rhn.redhat.com/errata/RHSA-2013-0701.html, http://rhn.redhat.com/errata/RHSA-2013-0728.html, http://www.ruby-lang.org/en/news/2013/02/06/rdoc-xss-cve-2013-0256, http://www.ubuntu.com/usn/USN-1733-1"
"GHSA-v3rr-cph9-2g2q","Github","True","2017-10-24T18:33:36Z","CWE-79","CVE-2014-2538","rack-ssl Cross-site Scripting vulnerability","MODERATE","RubyGems","rack-ssl","[0,1.4.0)","https://nvd.nist.gov/vuln/detail/CVE-2014-2538, https://github.com/josh/rack-ssl/commit/9d7d7300b907e496db68d89d07fbc2e0df0b487b, https://github.com/josh/rack-ssl, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/rack-ssl/CVE-2014-2538.yml, https://web.archive.org/web/20140524002455/http://secunia.com/advisories/57466, https://web.archive.org/web/20200228185649/http://www.securityfocus.com/bid/66314, http://lists.opensuse.org/opensuse-updates/2014-04/msg00032.html, http://www.openwall.com/lists/oss-security/2014/03/19/20"
"GHSA-v5jg-558j-q67c","Github","True","2017-10-24T18:33:38Z","CWE-79","CVE-2011-2931","actionpack Cross-site Scripting vulnerability","MODERATE","RubyGems","actionpack","[2.0.0,2.3.13)[3.0.0,3.0.10)","https://nvd.nist.gov/vuln/detail/CVE-2011-2931, https://github.com/rails/rails/commit/586a944ddd4d03e66dea1093306147594748037a, https://bugzilla.redhat.com/show_bug.cgi?id=731436, https://github.com/advisories/GHSA-v5jg-558j-q67c, https://github.com/rails/rails, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/actionpack/CVE-2011-2931.yml, http://groups.google.com/group/rubyonrails-security/msg/fd41ab62966e0fd1?dmode=source&output=gplain, http://lists.fedoraproject.org/pipermail/package-announce/2011-September/065109.html, http://lists.fedoraproject.org/pipermail/package-announce/2011-September/065137.html, http://lists.fedoraproject.org/pipermail/package-announce/2011-September/065212.html, http://weblog.rubyonrails.org/2011/8/16/ann-rails-3-1-0-rc6, http://www.debian.org/security/2011/dsa-2301, http://www.openwall.com/lists/oss-security/2011/08/17/1, http://www.openwall.com/lists/oss-security/2011/08/19/11, http://www.openwall.com/lists/oss-security/2011/08/20/1, http://www.openwall.com/lists/oss-security/2011/08/22/13, http://www.openwall.com/lists/oss-security/2011/08/22/14, http://www.openwall.com/lists/oss-security/2011/08/22/5"
"GHSA-v633-x5vv-hqwc","Github","True","2017-10-24T18:33:36Z","CWE-79","CVE-2015-8856","Cross-Site Scripting in serve-index","MODERATE","npm","serve-index","[0,1.6.3)","https://nvd.nist.gov/vuln/detail/CVE-2015-8856, https://github.com/expressjs/serve-index/issues/28, https://github.com/expressjs/serve-index/commit/7381a1d1458959e57ee53ac932b06ff17904777e, https://github.com/expressjs/serve-index, https://web.archive.org/web/20200227190911/http://www.securityfocus.com/bid/96392, http://www.openwall.com/lists/oss-security/2016/04/20/11"
"GHSA-v9v4-7jp6-8c73","Github","True","2017-10-24T18:33:38Z","CWE-79","CVE-2011-2197","rails Cross-site Scripting vulnerability","MODERATE","RubyGems","actionpack","[2.0.0,2.3.12)[3.0.0,3.0.8)[2.0.0,2.3.12)[3.0.0,3.0.8)","https://nvd.nist.gov/vuln/detail/CVE-2011-2197, https://github.com/rails/rails/commit/53a2c0baf2b128dd4808eca313256f6f4bb8c4cd, https://github.com/rails/rails/commit/ed3796434af6069ced6a641293cf88eef3b284da, https://gist.github.com/NZKoz/b2ceb626fc2bcdfe497f, https://github.com/rails/rails, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/activesupport/CVE-2011-2197.yml, http://groups.google.com/group/rubyonrails-security/msg/663b600d4471e0d4?dmode=source&output=gplain, http://lists.fedoraproject.org/pipermail/package-announce/2011-July/062514.html, http://lists.fedoraproject.org/pipermail/package-announce/2011-June/062090.html, http://openwall.com/lists/oss-security/2011/06/09/2, http://openwall.com/lists/oss-security/2011/06/13/9, http://weblog.rubyonrails.org/2011/6/8/potential-xss-vulnerability-in-ruby-on-rails-applications"
"GHSA-vm28-mrm7-fpjq","Github","True","2017-10-24T18:33:36Z","CWE-77","CVE-2014-2888","sfpagent Command Injection vulnerability","HIGH","RubyGems","sfpagent","[0,0.4.15)","https://nvd.nist.gov/vuln/detail/CVE-2014-2888, https://github.com/herry13/sfpagent, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/sfpagent/CVE-2014-2888.yml, https://web.archive.org/web/20201029141944/http://www.vapid.dhs.org/advisories/spfagent-remotecmd.html, http://seclists.org/fulldisclosure/2014/Apr/243, http://www.openwall.com/lists/oss-security/2014/04/16/1, http://www.openwall.com/lists/oss-security/2014/04/18/4, http://www.vapid.dhs.org/advisories/spfagent-remotecmd.html"
"GHSA-vx9j-46rh-fqr8","Github","True","2017-10-24T18:33:35Z","CWE-22","CVE-2016-2097","actionview contains Path Traversal vulnerability","MODERATE","RubyGems","actionview","[3.0.0,3.2.22.2)[4.0.0,4.1.14.2)[3.0.0,3.2.22.2)[4.0.0,4.1.14.2)","https://nvd.nist.gov/vuln/detail/CVE-2016-2097, https://github.com/rails/rails/commit/8a1d3ea617ffb0c8ae8467fa439bf63a3bfc4324, https://github.com/rails/rails, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/actionpack/CVE-2016-2097.yml, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/actionview/CVE-2016-2097.yml, https://groups.google.com/forum/#!topic/rubyonrails-security/ddY6HgqB2z4, https://web.archive.org/web/20160322002234/http://www.securitytracker.com/id/1035122, https://web.archive.org/web/20200228015320/http://www.securityfocus.com/bid/83726, https://web.archive.org/web/20201221115217/https://groups.google.com/forum/message/raw?msg=rubyonrails-security/ddY6HgqB2z4/we0RasMZIAAJ, http://lists.opensuse.org/opensuse-security-announce/2016-03/msg00080.html, http://lists.opensuse.org/opensuse-security-announce/2016-03/msg00083.html, http://lists.opensuse.org/opensuse-security-announce/2016-04/msg00006.html, http://weblog.rubyonrails.org/2016/2/29/Rails-4-2-5-2-4-1-14-2-3-2-22-2-have-been-released, http://www.debian.org/security/2016/dsa-3509"
"GHSA-vxf6-w9mp-95hm","Github","True","2017-10-24T18:33:38Z","CWE-287","CVE-2012-3408","Puppet supports use of IP addresses in certnames without warning of potential risks","LOW","RubyGems","puppet","[0,2.7.18)","https://nvd.nist.gov/vuln/detail/CVE-2012-3408, https://github.com/puppetlabs/puppet/commit/ab9150baa1b738467a33b01df1d90e076253fbbd, https://bugzilla.redhat.com/show_bug.cgi?id=839166, https://github.com/puppetlabs/puppet, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/puppet/CVE-2012-3408.yml, https://www.puppet.com/security/cve/cve-2012-3408-agent-impersonation, http://puppetlabs.com/security/cve/cve-2012-3408"
"GHSA-vxp4-25qp-86qh","Github","True","2017-10-24T18:33:36Z","","","Moderate severity vulnerability that affects ember","MODERATE","npm","ember","[1.8.0,1.11.4)[1.12.0,1.12.2)[1.13.0,1.13.12)[2.0.0,2.0.3)[2.1.0,2.1.2)[2.2.0,2.2.1)","https://nvd.nist.gov/vuln/detail/CVE-2015-7565, https://github.com/advisories/GHSA-vxp4-25qp-86qh"
"GHSA-vxvp-4xwc-jpp6","Github","True","2017-10-24T18:33:36Z","CWE-79","CVE-2015-3226","activesupport Cross-site Scripting vulnerability","MODERATE","RubyGems","activesupport","[3.0.0,3.2.22.5)[4.1.0,4.1.11)[4.2.0,4.2.2)","https://nvd.nist.gov/vuln/detail/CVE-2015-3226, https://groups.google.com/forum/message/raw?msg=rubyonrails-security/7VlB_pck3hU/3QZrGIaQW6cJ, https://web.archive.org/web/20200228033946/http://www.securityfocus.com/bid/75231, https://web.archive.org/web/20200517005133/http://www.securitytracker.com/id/1033755, http://openwall.com/lists/oss-security/2015/06/16/17, http://www.debian.org/security/2016/dsa-3464"
"GHSA-w248-xr37-jx8m","Github","True","2017-10-24T18:33:37Z","CWE-94","CVE-2013-2615","fastreader Gem for Ruby URI Handling Arbitrary Command Injection","HIGH","RubyGems","fastreader","[1.0.0,","https://nvd.nist.gov/vuln/detail/CVE-2013-2615, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/fastreader/CVE-2013-2615.yml, http://packetstormsecurity.com/files/120776/Ruby-Gem-Fastreader-1.0.8-Command-Execution.html, http://packetstormsecurity.com/files/120845/Ruby-Gem-Fastreader-1.0.8-Code-Execution.html, http://seclists.org/fulldisclosure/2013/Mar/122, http://www.openwall.com/lists/oss-security/2013/03/19/9"
"GHSA-r8fh-hq2p-7qhq","Github","True","2017-10-24T18:33:36Z","CWE-89","CVE-2014-3483","Active Record contains SQL Injection via improper range quoting","HIGH","RubyGems","activerecord","[4.0.0,4.0.7)[4.1.0,4.1.3)","https://nvd.nist.gov/vuln/detail/CVE-2014-3483, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/activerecord/CVE-2014-3483.yml, https://groups.google.com/forum/message/raw?msg=rubyonrails-security/wDxePLJGZdI/WP7EasCJTA4J, https://web.archive.org/web/20200228150648/http://www.securityfocus.com/bid/68341, http://openwall.com/lists/oss-security/2014/07/02/5, http://rhn.redhat.com/errata/RHSA-2014-0877.html, http://www.debian.org/security/2014/dsa-2982"
"GHSA-r9c2-cr39-c8g6","Github","True","2017-10-24T18:33:36Z","CWE-79","CVE-2015-7579","rails-html-sanitizer Cross-site Scripting vulnerability","MODERATE","RubyGems","rails-html-sanitizer","[0,1.0.3)","https://nvd.nist.gov/vuln/detail/CVE-2015-7579, https://github.com/rails/rails-html-sanitizer/commit/49dfc1584c5b8e35a4ffabf8356ba3df025e8d3f, https://github.com/rails/rails-html-sanitizer, https://groups.google.com/forum/message/raw?msg=ruby-security-ann/OU9ugTZcbjc/uksRkSxZEgAJ, https://web.archive.org/web/20160128075017/http://www.securitytracker.com/id/1034816, http://lists.fedoraproject.org/pipermail/package-announce/2016-February/178046.html, http://lists.fedoraproject.org/pipermail/package-announce/2016-February/178064.html, http://lists.opensuse.org/opensuse-security-announce/2016-02/msg00014.html, http://lists.opensuse.org/opensuse-security-announce/2016-02/msg00024.html, http://lists.opensuse.org/opensuse-security-announce/2016-04/msg00053.html, http://www.openwall.com/lists/oss-security/2016/01/25/12"
"GHSA-rfmf-rx8w-935w","Github","True","2017-10-24T18:33:37Z","CWE-94","CVE-2013-5647","Sounder Contains Arbitrary Command Execution Vulnerability","HIGH","RubyGems","sounder","[0,1.0.2)","https://nvd.nist.gov/vuln/detail/CVE-2013-5647, https://github.com/adamzaninovich/sounder, https://github.com/adamzaninovich/sounder/blob/v1.0.1/lib/sounder/sound.rb, https://github.com/advisories/GHSA-rfmf-rx8w-935w, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/sounder/CVE-2013-5647.yml, http://vapid.dhs.org/advisories/sounder-ruby-gem-cmd-inj.html"
"GHSA-rg5m-3fqp-6px8","Github","True","2017-10-24T18:33:37Z","CWE-134","CVE-2013-4389","actionmailer email address processing causes Denial of service","MODERATE","RubyGems","actionmailer","[3.0.0,3.2.15)","https://nvd.nist.gov/vuln/detail/CVE-2013-4389, https://github.com/advisories/GHSA-rg5m-3fqp-6px8, https://github.com/rails/rails/tree/main/actionmailer, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/actionmailer/CVE-2013-4389.yml, https://web.archive.org/web/20201208175929/https://groups.google.com/forum/message/raw?msg=ruby-security-ann/yvlR1Vx44c8/elKJkpO2KVgJ, http://lists.opensuse.org/opensuse-updates/2013-12/msg00091.html, http://lists.opensuse.org/opensuse-updates/2013-12/msg00094.html, http://lists.opensuse.org/opensuse-updates/2014-01/msg00003.html, http://www.debian.org/security/2014/dsa-2887, http://www.debian.org/security/2014/dsa-2888"
"GHSA-rgr4-9jh5-j4j6","Github","True","2017-10-24T18:33:36Z","","CVE-2015-3225","Rack vulnerable to Denial of Service via large parameter depth request","MODERATE","RubyGems","rack","[1.5.0,1.5.4)[1.6.0,1.6.2)[1.4.0,1.4.6)","https://nvd.nist.gov/vuln/detail/CVE-2015-3225, https://github.com/rack/rack, https://github.com/rack/rack/blob/master/HISTORY.md, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/rack/CVE-2015-3225.yml, https://groups.google.com/forum/#!topic/ruby-security-ann/gcUbICUmKMc, http://lists.fedoraproject.org/pipermail/package-announce/2015-August/164173.html, http://lists.fedoraproject.org/pipermail/package-announce/2015-August/165180.html, http://lists.opensuse.org/opensuse-updates/2015-07/msg00040.html, http://lists.opensuse.org/opensuse-updates/2015-07/msg00043.html, http://lists.opensuse.org/opensuse-updates/2015-07/msg00044.html, http://openwall.com/lists/oss-security/2015/06/16/14, http://rhn.redhat.com/errata/RHSA-2015-2290.html, http://www.debian.org/security/2015/dsa-3322"
"GHSA-rh6c-q938-3r9q","Github","True","2017-10-24T18:33:36Z","CWE-79","CVE-2013-7452","Moderate severity vulnerability that affects validator","MODERATE","npm","validator","[0,1.1.0)","https://nvd.nist.gov/vuln/detail/CVE-2013-7452, https://github.com/advisories/GHSA-rh6c-q938-3r9q"
"GHSA-rp63-jfmw-532w","Github","True","2017-10-24T18:33:38Z","CWE-20","CVE-2012-2140","Mail Gem Improper Input Validation vulnerability","HIGH","RubyGems","mail","[0,2.4.3)","https://nvd.nist.gov/vuln/detail/CVE-2012-2140, https://github.com/mikel/mail/commit/39b590ddb08f90ddbe445837359a2c8843e533d0, https://github.com/mikel/mail/commit/ac56f03bdfc30b379aeecd4ff317d08fdaa328c2, https://bugzilla.novell.com/show_bug.cgi?id=759092, https://bugzilla.redhat.com/show_bug.cgi?id=816352, https://github.com/mikel/mail, https://github.com/mikel/mail/blob/9beb079c70d236a5ad2e1ba95b2c977e55deb7af/CHANGELOG.rdoc, http://lists.fedoraproject.org/pipermail/package-announce/2012-May/080645.html, http://lists.fedoraproject.org/pipermail/package-announce/2012-May/080648.html, http://lists.fedoraproject.org/pipermail/package-announce/2012-May/080747.html, http://www.openwall.com/lists/oss-security/2012/04/25/8, http://www.openwall.com/lists/oss-security/2012/04/26/1"
"GHSA-rprj-g6xc-p5gq","Github","True","2017-10-24T18:33:37Z","CWE-22","CVE-2013-4413","Wicked gem contains Path traversal vulnerability","MODERATE","RubyGems","wicked","[0,1.0.1)","https://nvd.nist.gov/vuln/detail/CVE-2013-4413, https://github.com/schneems/wicked/commit/fe31bb2533fffc9d098c69ebeb7afc3b80509f53, https://exchange.xforce.ibmcloud.com/vulnerabilities/87783, https://github.com/advisories/GHSA-rprj-g6xc-p5gq, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/wicked/CVE-2013-4413.yml, https://github.com/schneems/wicked, https://web.archive.org/web/20210508170740/http://www.securityfocus.com/bid/62891, http://seclists.org/oss-sec/2013/q4/43"
"GHSA-rvpq-5xqx-pfpp","Github","True","2017-10-24T18:33:38Z","CWE-94","CVE-2006-4111","Ruby on Rails vulnerable to code injection","HIGH","RubyGems","rails","[1.1.0,1.1.6)","https://nvd.nist.gov/vuln/detail/CVE-2006-4111, https://github.com/advisories/GHSA-rvpq-5xqx-pfpp, https://github.com/presidentbeef/rails-security-history/blob/master/vulnerabilities.md, https://github.com/rails/rails, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/rails/CVE-2006-4111.yml, http://blog.koehntopp.de/archives/1367-Ruby-On-Rails-Mandatory-Mystery-Patch.html, http://secunia.com/advisories/21466, http://secunia.com/advisories/21749, http://securitytracker.com/id?1016673, http://weblog.rubyonrails.org/2006/8/9/rails-1-1-5-mandatory-security-patch-and-other-tidbits, http://www.gentoo.org/security/en/glsa/glsa-200608-20.xml, http://www.novell.com/linux/security/advisories/2006_21_sr.html, http://www.securityfocus.com/bid/19454, http://www.vupen.com/english/advisories/2006/3237"
