ID,SOURCE,REVIEWED,PUBLISH_DATE,CWE_IDS,ALIASES,SUMMARY,SEVERITY,ECOSYSTEM,PACKAGE_NAME,VERSION_RANGE,REFERENCES
"GHSA-h5jv-4p7w-64jg","Github","True","2019-08-06T01:43:33Z","CWE-400","CVE-2019-14233","Django Denial-of-service in strip_tags()","HIGH","PyPI","Django","[1.11a1,1.11.23)[2.1a1,2.1.11)[2.2a1,2.2.4)","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2019-14233'}, {'type': 'WEB', 'url': 'https://docs.djangoproject.com/en/dev/releases/security'}, {'type': 'ADVISORY', 'url': 'https://github.com/advisories/GHSA-h5jv-4p7w-64jg'}, {'type': 'PACKAGE', 'url': 'https://github.com/django/django'}, {'type': 'WEB', 'url': 'https://github.com/pypa/advisory-database/tree/main/vulns/django/PYSEC-2019-12.yaml'}, {'type': 'WEB', 'url': 'https://groups.google.com/forum/#!topic/django-announce/jIoju2-KLDs'}, {'type': 'WEB', 'url': 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/STVX7X7IDWAH5SKE6MBMY3TEI6ZODBTK'}, {'type': 'WEB', 'url': 'https://seclists.org/bugtraq/2019/Aug/15'}, {'type': 'WEB', 'url': 'https://security.gentoo.org/glsa/202004-17'}, {'type': 'WEB', 'url': 'https://security.netapp.com/advisory/ntap-20190828-0002'}, {'type': 'WEB', 'url': 'https://www.debian.org/security/2019/dsa-4498'}, {'type': 'WEB', 'url': 'https://www.djangoproject.com/weblog/2019/aug/01/security-releases'}, {'type': 'WEB', 'url': 'http://lists.opensuse.org/opensuse-security-announce/2019-08/msg00006.html'}, {'type': 'WEB', 'url': 'http://lists.opensuse.org/opensuse-security-announce/2019-08/msg00025.html'}]"
"GHSA-hfmf-q43v-2ffj","Github","True","2019-08-23T21:42:18Z","CWE-347","CVE-2019-9154","Improper Key Verification in openpgp","HIGH","npm","openpgp","[0,4.2.0)","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2019-9154'}, {'type': 'WEB', 'url': 'https://github.com/openpgpjs/openpgpjs/pull/797'}, {'type': 'WEB', 'url': 'https://github.com/openpgpjs/openpgpjs/pull/797/commits/47138eed61473e13ee8f05931119d3e10542c5e1'}, {'type': 'WEB', 'url': 'https://github.com/openpgpjs/openpgpjs/releases/tag/v4.2.0'}, {'type': 'WEB', 'url': 'https://sec-consult.com/en/blog/advisories/multiple-vulnerabilities-in-openpgp-js'}, {'type': 'WEB', 'url': 'https://snyk.io/vuln/SNYK-JS-OPENPGP-460247'}, {'type': 'WEB', 'url': 'https://www.bsi.bund.de/SharedDocs/Downloads/EN/BSI/Publications/Studies/Mailvelope_Extensions/Mailvelope_Extensions_pdf.html#download=1'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1161'}, {'type': 'WEB', 'url': 'http://packetstormsecurity.com/files/154191/OpenPGP.js-4.2.0-Signature-Bypass-Invalid-Curve-Attack.html'}]"
"GHSA-jp6r-xcjj-5h7r","Github","True","2019-08-27T17:36:32Z","CWE-79","CVE-2019-15532","Cross-Site Scripting in cyberchef","MODERATE","npm","cyberchef","[0,8.31.3)","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2019-15532'}, {'type': 'WEB', 'url': 'https://github.com/gchq/CyberChef/issues/539'}, {'type': 'WEB', 'url': 'https://github.com/gchq/CyberChef/issues/544'}, {'type': 'WEB', 'url': 'https://github.com/gchq/CyberChef/commit/01f0625d6a177f9c5df9281f12a27c814c2d8bcf'}, {'type': 'WEB', 'url': 'https://github.com/gchq/CyberChef/compare/v8.31.1...v8.31.2'}, {'type': 'WEB', 'url': 'https://snyk.io/vuln/SNYK-JS-CYBERCHEF-460296'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1149'}]"
"GHSA-jvpp-hxjj-5ccc","Github","True","2019-08-01T19:17:45Z","CWE-20, CWE-306","CVE-2015-7559","Improper Input Validation and Missing Authentication for Critical Function in Apache ActiveMQ","MODERATE","Maven","org.apache.activemq:activemq-client","[0,5.14.5)","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2015-7559'}, {'type': 'WEB', 'url': 'https://github.com/apache/activemq/commit/b8fc78ec6c367cbe2a40a674eaec64ac3d7d1ec'}, {'type': 'WEB', 'url': 'https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2015-7559'}, {'type': 'PACKAGE', 'url': 'https://github.com/apache/activemq'}, {'type': 'WEB', 'url': 'https://issues.apache.org/jira/browse/AMQ-6470'}]"
"GHSA-mfwh-gqx8-c787","Github","True","2019-08-06T01:43:40Z","CWE-770","CVE-2019-10088","Allocation of Resources Without Limits or Throttling in Apache Tika","HIGH","Maven","org.apache.tika:tika-core","[1.7,1.22)","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2019-10088'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/1c63555609b737c20d1bbfa4a3e73ec488e3408a84e2f5e47e1b7e08@%3Cdev.tika.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/39723d8227b248781898c200aa24b154683673287b150a204b83787d@%3Cdev.tika.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/da9ee189d1756f8508d0f2386d8e25aca5a6df541739829232be8a94@%3Cdev.tika.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/fb6c84fd387de997e5e366d50b0ca331a328c466432c80f8c5eed33d@%3Cdev.tika.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/r204ba2a9ea750f38d789d2bb429cc0925ad6133deea7cbc3001d96b5@%3Csolr-user.lucene.apache.org%3E'}, {'type': 'WEB', 'url': 'https://security.netapp.com/advisory/ntap-20190828-0004'}, {'type': 'WEB', 'url': 'https://www.oracle.com/security-alerts/cpuapr2020.html'}, {'type': 'WEB', 'url': 'https://www.oracle.com/security-alerts/cpujan2020.html'}]"
"GHSA-mm7m-xg4h-6m52","Github","True","2019-08-06T01:43:35Z","CWE-770","CVE-2019-10094","Allocation of Resources Without Limits or Throttling in Apache Tika","HIGH","Maven","org.apache.tika:tika-core","[1.7,1.22)","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2019-10094'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/39723d8227b248781898c200aa24b154683673287b150a204b83787d@%3Cdev.tika.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/da9ee189d1756f8508d0f2386d8e25aca5a6df541739829232be8a94@%3Cdev.tika.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/fb6c84fd387de997e5e366d50b0ca331a328c466432c80f8c5eed33d@%3Cdev.tika.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/fe876a649d9d36525dd097fe87ff4dcb3b82bb0fbb3a3d71fb72ef61@%3Cdev.tika.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/r204ba2a9ea750f38d789d2bb429cc0925ad6133deea7cbc3001d96b5@%3Csolr-user.lucene.apache.org%3E'}, {'type': 'WEB', 'url': 'https://www.oracle.com/security-alerts/cpuapr2020.html'}, {'type': 'WEB', 'url': 'https://www.oracle.com/security-alerts/cpujan2020.html'}]"
"GHSA-mr7p-25v2-35wr","Github","True","2019-08-23T21:53:51Z","CWE-22","CVE-2019-14751","NLTK Vulnerable To Path Traversal","HIGH","PyPI","nltk","[0,3.4.5)","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2019-14751'}, {'type': 'WEB', 'url': 'https://github.com/nltk/nltk/commit/f59d7ed8df2e0e957f7f247fe218032abdbe9a10'}, {'type': 'ADVISORY', 'url': 'https://github.com/advisories/GHSA-mr7p-25v2-35wr'}, {'type': 'WEB', 'url': 'https://github.com/mssalvatore/CVE-2019-14751_PoC'}, {'type': 'PACKAGE', 'url': 'https://github.com/nltk/nltk'}, {'type': 'WEB', 'url': 'https://github.com/nltk/nltk/blob/3.4.5/ChangeLog'}, {'type': 'WEB', 'url': 'https://github.com/pypa/advisory-database/tree/main/vulns/nltk/PYSEC-2019-106.yaml'}, {'type': 'WEB', 'url': 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/QI4IJGLZQ5S7C5LNRNROHAO2P526XE3D'}, {'type': 'WEB', 'url': 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/ZGZSSEJH7RHH3RBUEVWWYT75QU67J7SE'}, {'type': 'WEB', 'url': 'https://salvatoresecurity.com/zip-slip-in-nltk-cve-2019-14751'}, {'type': 'WEB', 'url': 'http://lists.opensuse.org/opensuse-security-announce/2020-03/msg00054.html'}, {'type': 'WEB', 'url': 'http://lists.opensuse.org/opensuse-security-announce/2020-04/msg00001.html'}]"
"GHSA-cwqq-w8c3-r2jw","Github","True","2019-08-23T00:04:56Z","CWE-400","CVE-2019-14262","Uncontrolled Resource Consumption in MetadataExtractor","HIGH","NuGet","MetadataExtractor","[0,2.2.0)","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2019-14262'}, {'type': 'WEB', 'url': 'https://github.com/drewnoakes/metadata-extractor-dotnet/pull/190'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/r204ba2a9ea750f38d789d2bb429cc0925ad6133deea7cbc3001d96b5@%3Csolr-user.lucene.apache.org%3E'}]"
"GHSA-f5f4-m7qp-w6gc","Github","True","2019-08-27T17:40:33Z","CWE-79","CVE-2019-15477","Cross-site Scripting in Jooby","MODERATE","Maven","org.jooby:jooby","[0,1.6.4)","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2019-15477'}, {'type': 'WEB', 'url': 'https://github.com/jooby-project/jooby/pull/1368'}, {'type': 'WEB', 'url': 'https://github.com/jooby-project/jooby/commit/34856a738829d8fedca4ed27bd6ff413af87186f'}, {'type': 'PACKAGE', 'url': 'https://github.com/jooby-project/jooby'}]"
"GHSA-fhjf-83wg-r2j9","Github","True","2019-08-27T17:42:33Z","CWE-88","CVE-2019-10746","Prototype Pollution in mixin-deep","CRITICAL","npm","mixin-deep","[0,1.3.2)[2.0.0,2.0.1)[2.0.0]","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2019-10746'}, {'type': 'WEB', 'url': 'https://github.com/jonschlinkert/mixin-deep/commit/8f464c8ce9761a8c9c2b3457eaeee9d404fa7af9'}, {'type': 'WEB', 'url': 'https://github.com/jonschlinkert/mixin-deep/commit/90ee1fab375fccfd9b926df718243339b4976d50'}, {'type': 'WEB', 'url': 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/BFNIVG2XYFPZJY3DYYBJASZ7ZMKBMIJT'}, {'type': 'WEB', 'url': 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/UXRA365KZCUNXMU3KDH5JN5BEPNIGUKC'}, {'type': 'WEB', 'url': 'https://snyk.io/vuln/SNYK-JS-MIXINDEEP-450212'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1013'}, {'type': 'WEB', 'url': 'https://www.oracle.com//security-alerts/cpujul2021.html'}]"
"GHSA-fp5j-3fpf-mhj5","Github","True","2019-08-08T15:18:22Z","CWE-312","CVE-2019-10099","Sensitive data written to disk unencrypted in Spark","HIGH","Maven","org.apache.spark:spark-core_2.11","[0,2.3.3)[0,2.3.3)","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2019-10099'}, {'type': 'WEB', 'url': 'https://github.com/pypa/advisory-database/tree/main/vulns/pyspark/PYSEC-2019-114.yaml'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/c2a39c207421797f82823a8aff488dcd332d9544038307bf69a2ba9e@%3Cuser.spark.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/ra216b7b0dd82a2c12c2df9d6095e689eb3f3d28164e6b6587da69fae@%3Ccommits.spark.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/rabe1d47e2bf8b8f6d9f3068c8d2679731d57fa73b3a7ed1fa82406d2@%3Cissues.spark.apache.org%3E'}]"
"GHSA-fpqp-v323-44xv","Github","True","2019-08-16T14:01:35Z","CWE-79","CVE-2019-12397","Cross-site scripting in Apache Ranger","MODERATE","Maven","org.apache.ranger:ranger","[0.7.0,2.0.0)","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2019-12397'}, {'type': 'WEB', 'url': 'https://cwiki.apache.org/confluence/display/RANGER/Vulnerabilities+found+in+Ranger'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/ab2de1adad96f5dbd19d976b28715dfc60dbe75e82a74f48be8ef695@%3Cdev.ranger.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/cbc6346708ef2b9ffb2555637311bf6294923c609c029389fa39de8f@%3Cdev.ranger.apache.org%3E'}, {'type': 'WEB', 'url': 'http://www.openwall.com/lists/oss-security/2019/08/08/1'}]"
"GHSA-gq9m-qvpx-68hc","Github","True","2019-08-21T16:15:24Z","CWE-331","CVE-2019-14806","Pallets Werkzeug Insufficient Entropy","HIGH","PyPI","werkzeug","[0,0.15.3)","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2019-14806'}, {'type': 'WEB', 'url': 'https://github.com/pallets/werkzeug/commit/00bc43b1672e662e5e3b8cecd79e67fc968fa246'}, {'type': 'PACKAGE', 'url': 'https://github.com/pallets/werkzeug'}, {'type': 'WEB', 'url': 'https://github.com/pallets/werkzeug/blob/7fef41b120327d3912fbe12fb64f1951496fcf3e/src/werkzeug/debug/__init__.py#L168'}, {'type': 'WEB', 'url': 'https://github.com/pypa/advisory-database/tree/main/vulns/werkzeug/PYSEC-2019-140.yaml'}, {'type': 'WEB', 'url': 'https://palletsprojects.com/blog/werkzeug-0-15-3-released'}, {'type': 'WEB', 'url': 'http://lists.opensuse.org/opensuse-security-announce/2019-09/msg00034.html'}, {'type': 'WEB', 'url': 'http://lists.opensuse.org/opensuse-security-announce/2019-09/msg00047.html'}]"
"GHSA-6fpp-rgj9-8rwc","Github","True","2019-08-01T19:18:00Z","CWE-1321, CWE-915","CVE-2019-14379","Deserialization of untrusted data in FasterXML jackson-databind","CRITICAL","Maven","com.fasterxml.jackson.core:jackson-databind","[2.9.0,2.9.9.2)[2.8.0,2.8.11.4)[0,2.7.9.6)","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2019-14379'}, {'type': 'WEB', 'url': 'https://github.com/FasterXML/jackson-databind/issues/2387'}, {'type': 'WEB', 'url': 'https://github.com/FasterXML/jackson-databind/commit/ad418eeb974e357f2797aef64aa0e3ffaaa6125b'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/f17f63b0f8a57e4a5759e01d25cffc0548f0b61ff5c6bfd704ad2f2a@%3Ccommits.ambari.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/ee0a051428d2c719acfa297d0854a189ea5e284ef3ed491fa672f4be@%3Cdev.tomee.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/e25e734c315f70d8876a846926cfe3bfa1a4888044f146e844caf72f@%3Ccommits.ambari.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/d161ff3d59c5a8213400dd6afb1cce1fac4f687c32d1e0c0bfbfaa2d@%3Cissues.iceberg.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/b0656d359c7d40ec9f39c8cc61bca66802ef9a2a12ee199f5b0c1442@%3Cdev.drill.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/99944f86abefde389da9b4040ea2327c6aa0b53a2ff9352bd4cfec17@%3Cissues.iceberg.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/940b4c3fef002461b89a050935337056d4a036a65ef68e0bbd4621ef@%3Cdev.struts.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/87e46591de8925f719664a845572d184027258c5a7af0a471b53c77b@%3Cdev.tomee.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/8723b52c2544e6cb804bc8a36622c584acd1bd6c53f2b6034c9fea54@%3Cissues.iceberg.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/859815b2e9f1575acbb2b260b73861c16ca49bca627fa0c46419051f@%3Cissues.iceberg.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/75f482fdc84abe6d0c8f438a76437c335a7bbeb5cddd4d70b4bc0cbf@%3Cissues.iceberg.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/689c6bcc6c7612eee71e453a115a4c8581e7b718537025d4b265783d@%3Cissues.iceberg.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/6788e4c991f75b89d290ad06b463fcd30bcae99fee610345a35b7bc6@%3Cissues.iceberg.apache.org%3E'}, {'type': 'WEB', 'url': 'https://access.redhat.com/errata/RHBA-2019:2824'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/f9bc3e55f4e28d1dcd1a69aae6d53e609a758e34d2869b4d798e13cc@%3Cissues.drill.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/r1b103833cb5bc8466e24ff0ecc5e75b45a705334ab6a444e64e840a0@%3Cissues.bookkeeper.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/rf1bbc0ea4a9f014cf94df9a12a6477d24a27f52741dbc87f2fd52ff2@%3Cissues.geode.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.debian.org/debian-lts-announce/2019/08/msg00011.html'}, {'type': 'WEB', 'url': 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/OVRZDN2T6AZ6DJCZJ3VSIQIVHBVMVWBL'}, {'type': 'WEB', 'url': 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/TXRVXNRFHJSQWFHPRJQRI5UPMZ63B544'}, {'type': 'WEB', 'url': 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/UKUALE2TUCKEKOHE2D342PQXN4MWCSLC'}, {'type': 'WEB', 'url': 'https://security.netapp.com/advisory/ntap-20190814-0001'}, {'type': 'WEB', 'url': 'https://support.apple.com/kb/HT213189'}, {'type': 'WEB', 'url': 'https://www.oracle.com/security-alerts/cpuApr2021.html'}, {'type': 'WEB', 'url': 'https://www.oracle.com/security-alerts/cpuapr2020.html'}, {'type': 'WEB', 'url': 'https://www.oracle.com/security-alerts/cpujan2020.html'}, {'type': 'WEB', 'url': 'https://www.oracle.com/security-alerts/cpujul2020.html'}, {'type': 'WEB', 'url': 'https://www.oracle.com/security-alerts/cpuoct2020.html'}, {'type': 'WEB', 'url': 'https://www.oracle.com/technetwork/security-advisory/cpuoct2019-5072832.html'}, {'type': 'WEB', 'url': 'https://access.redhat.com/errata/RHSA-2019:2743'}, {'type': 'WEB', 'url': 'https://access.redhat.com/errata/RHSA-2019:2858'}, {'type': 'WEB', 'url': 'https://access.redhat.com/errata/RHSA-2019:2935'}, {'type': 'WEB', 'url': 'https://access.redhat.com/errata/RHSA-2019:2936'}, {'type': 'WEB', 'url': 'https://access.redhat.com/errata/RHSA-2019:2937'}, {'type': 'WEB', 'url': 'https://access.redhat.com/errata/RHSA-2019:2938'}, {'type': 'WEB', 'url': 'https://access.redhat.com/errata/RHSA-2019:2998'}, {'type': 'WEB', 'url': 'https://access.redhat.com/errata/RHSA-2019:3044'}, {'type': 'WEB', 'url': 'https://access.redhat.com/errata/RHSA-2019:3045'}, {'type': 'WEB', 'url': 'https://access.redhat.com/errata/RHSA-2019:3046'}, {'type': 'WEB', 'url': 'https://access.redhat.com/errata/RHSA-2019:3050'}, {'type': 'WEB', 'url': 'https://access.redhat.com/errata/RHSA-2019:3149'}, {'type': 'WEB', 'url': 'https://access.redhat.com/errata/RHSA-2019:3200'}, {'type': 'WEB', 'url': 'https://access.redhat.com/errata/RHSA-2019:3292'}, {'type': 'WEB', 'url': 'https://access.redhat.com/errata/RHSA-2019:3297'}, {'type': 'WEB', 'url': 'https://access.redhat.com/errata/RHSA-2019:3901'}, {'type': 'WEB', 'url': 'https://access.redhat.com/errata/RHSA-2020:0727'}, {'type': 'PACKAGE', 'url': 'https://github.com/FasterXML/jackson-databind'}, {'type': 'WEB', 'url': 'https://github.com/FasterXML/jackson-databind/compare/jackson-databind-2.9.9.1...jackson-databind-2.9.9.2'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/0d4b630d9ee724aee50703397d9d1afa2b2befc9395ba7797d0ccea9@%3Cdev.tomee.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/0fcef7321095ce0bc597d468d150cff3d647f4cb3aef3bd4d20e1c69@%3Ccommits.tinkerpop.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/2766188be238a446a250ef76801037d452979152d85bce5e46805815@%3Cissues.iceberg.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/2d2a76440becb610b9a9cb49b15eac3934b02c2dbcaacde1000353e4@%3Cdev.tomee.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/34717424b4d08b74f65c09a083d6dd1cb0763f37a15d6de135998c1d@%3Cdev.tomee.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/519eb0fd45642dcecd9ff74cb3e71c20a4753f7d82e2f07864b5108f@%3Cdev.drill.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/525bcf949a4b0da87a375cbad2680b8beccde749522f24c49befe7fb@%3Ccommits.pulsar.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/56c8042873595b8c863054c7bfccab4bf2c01c6f5abedae249d914b9@%3Cdev.tomee.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/5ecc333113b139429f4f05000d4aa2886974d4df3269c1dd990bb319@%3Cdev.tomee.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/5fc0e16b7af2590bf1e97c76c136291c4fdb244ee63c65c485c9a7a1@%3Cdev.tomee.apache.org%3E'}, {'type': 'WEB', 'url': 'http://seclists.org/fulldisclosure/2022/Mar/23'}]"
"GHSA-6r97-cj55-9hrq","Github","True","2019-08-16T14:00:34Z","CWE-89","CVE-2019-14234","SQL Injection in Django","CRITICAL","PyPI","Django","[1.11a1,1.11.23)[2.1a1,2.1.11)[2.2a1,2.2.4)","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2019-14234'}, {'type': 'WEB', 'url': 'https://github.com/django/django/commit/4f5b58f5cd3c57fee9972ab074f8dc6895d8f387'}, {'type': 'WEB', 'url': 'https://github.com/django/django/commit/ed682a24fca774818542757651bfba576c3fc3ef'}, {'type': 'WEB', 'url': 'https://github.com/django/django/commit/f74b3ae3628c26e1b4f8db3d13a91d52a833a975'}, {'type': 'WEB', 'url': 'https://docs.djangoproject.com/en/dev/releases/security'}, {'type': 'ADVISORY', 'url': 'https://github.com/advisories/GHSA-6r97-cj55-9hrq'}, {'type': 'PACKAGE', 'url': 'https://github.com/django/django'}, {'type': 'WEB', 'url': 'https://github.com/pypa/advisory-database/tree/main/vulns/django/PYSEC-2019-13.yaml'}, {'type': 'WEB', 'url': 'https://groups.google.com/forum/#!topic/django-announce/jIoju2-KLDs'}, {'type': 'WEB', 'url': 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/STVX7X7IDWAH5SKE6MBMY3TEI6ZODBTK'}, {'type': 'WEB', 'url': 'https://seclists.org/bugtraq/2019/Aug/15'}, {'type': 'WEB', 'url': 'https://security.gentoo.org/glsa/202004-17'}, {'type': 'WEB', 'url': 'https://security.netapp.com/advisory/ntap-20190828-0002'}, {'type': 'WEB', 'url': 'https://www.debian.org/security/2019/dsa-4498'}, {'type': 'WEB', 'url': 'https://www.djangoproject.com/weblog/2019/aug/01/security-releases'}, {'type': 'WEB', 'url': 'http://lists.opensuse.org/opensuse-security-announce/2019-08/msg00025.html'}]"
"GHSA-77jf-fjjf-xcww","Github","True","2019-08-23T21:42:22Z","CWE-327","CVE-2019-9155","Invalid Curve Attack in openpgp","MODERATE","npm","openpgp","[0,4.3.0)","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2019-9155'}, {'type': 'WEB', 'url': 'https://github.com/openpgpjs/openpgpjs/pull/853'}, {'type': 'WEB', 'url': 'https://github.com/openpgpjs/openpgpjs/pull/853/commits/7ba4f8c655e7fd7706e8d7334e44b40fdf56c43e'}, {'type': 'WEB', 'url': 'https://github.com/openpgpjs/openpgpjs/releases/tag/v4.3.0'}, {'type': 'WEB', 'url': 'https://sec-consult.com/en/blog/advisories/multiple-vulnerabilities-in-openpgp-js'}, {'type': 'WEB', 'url': 'https://snyk.io/vuln/SNYK-JS-OPENPGP-460225'}, {'type': 'WEB', 'url': 'https://www.bsi.bund.de/SharedDocs/Downloads/EN/BSI/Publications/Studies/Mailvelope_Extensions/Mailvelope_Extensions_pdf.html#download=1'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1159'}, {'type': 'WEB', 'url': 'http://packetstormsecurity.com/files/154191/OpenPGP.js-4.2.0-Signature-Bypass-Invalid-Curve-Attack.html'}]"
"GHSA-8cpw-73f2-w58m","Github","True","2019-08-27T17:38:33Z","CWE-79","CVE-2019-15482","Cross-Site Scripting in selectize-plugin-a11y","MODERATE","npm","selectize-plugin-a11y","[0,1.1.0)","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2019-15482'}, {'type': 'WEB', 'url': 'https://github.com/SLMNBJ/selectize-plugin-a11y/pull/9'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1145'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/package/selectize-plugin-a11y/v/1.1.0'}]"
"GHSA-8j4w-5fw4-rm27","Github","True","2019-08-27T17:45:33Z","CWE-400","CVE-2019-10750","Prototype Pollution in deeply","CRITICAL","npm","deeply","[0,3.1.0)","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2019-10750'}, {'type': 'WEB', 'url': 'https://snyk.io/vuln/SNYK-JS-DEEPLY-451026'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1030'}]"
"GHSA-8rf6-w2mx-4xjh","Github","True","2019-08-19T23:45:47Z","","CVE-2019-15149","Undirectional routing wasn't respected in some cases in Mitogen","CRITICAL","PyPI","mitogen","[0,0.2.8)","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2019-15149'}, {'type': 'WEB', 'url': 'https://github.com/dw/mitogen/commit/5924af1566763e48c42028399ea0cd95c457b3dc'}, {'type': 'PACKAGE', 'url': 'https://github.com/dw/mitogen'}, {'type': 'WEB', 'url': 'https://github.com/pypa/advisory-database/tree/main/vulns/mitogen/PYSEC-2019-104.yaml'}, {'type': 'WEB', 'url': 'https://mitogen.networkgenomics.com/changelog.html#v0-2-8-2019-08-18'}]"
