ID,SOURCE,REVIEWED,PUBLISH_DATE,CWE_IDS,ALIASES,SUMMARY,SEVERITY,ECOSYSTEM,PACKAGE_NAME,VERSION_RANGE,REFERENCES
"GHSA-wpvm-wqr4-p7cw","Github","True","2021-10-13T15:34:09Z","CWE-829","CVE-2021-26272","Inclusion of Functionality from Untrusted Control Sphere in CKEditor 4","MODERATE","npm","ckeditor4","[0,4.16.0)","https://nvd.nist.gov/vuln/detail/CVE-2021-26272, https://ckeditor.com/blog/CKEditor-4.16-with-improved-image-pasting-High-Contrast-support-and-a-new-color-API/#security-comes-first, https://github.com/ckeditor/ckeditor4, https://github.com/ckeditor/ckeditor4/blob/major/CHANGES.md#ckeditor-416, https://www.oracle.com//security-alerts/cpujul2021.html, https://www.oracle.com/security-alerts/cpujan2022.html, https://www.oracle.com/security-alerts/cpuoct2021.html"
"GHSA-wq8f-wvqp-xvvm","Github","True","2021-10-12T22:02:35Z","CWE-190","CVE-2017-12863","Integer Overflow or Wraparound in OpenCV","HIGH","PyPI","opencv-python","[0,3.3.1.11)[0,3.3.1.11)","https://nvd.nist.gov/vuln/detail/CVE-2017-12863, https://github.com/opencv/opencv/issues/9371, https://github.com/opencv/opencv/pull/9376, https://github.com/opencv/opencv-python, https://lists.debian.org/debian-lts-announce/2018/07/msg00030.html, https://lists.debian.org/debian-lts-announce/2021/10/msg00028.html, https://security.gentoo.org/glsa/201712-02"
"GHSA-wqgp-vphw-hphf","Github","True","2021-10-12T16:01:12Z","CWE-327","CVE-2020-8897","Security issues in AWS KMS and AWS Encryption SDKs: in-band protocol negotiation and robustness","HIGH","Maven","com.amazonaws:aws-encryption-sdk-java","[0,2.0.0)[0,2.0.0)","https://github.com/google/security-research/security/advisories/GHSA-wqgp-vphw-hphf, https://nvd.nist.gov/vuln/detail/CVE-2020-8897, https://aws.amazon.com/blogs/security/improved-client-side-encryption-explicit-keyids-and-key-commitment, https://github.com/pypa/advisory-database/tree/main/vulns/aws-encryption-sdk/PYSEC-2020-261.yaml"
"GHSA-wv83-jrfh-rp33","Github","True","2021-10-18T19:44:32Z","CWE-79","CVE-2021-42227","Cross site scripting in kindeditor","MODERATE","npm","kindeditor","[0,4.1.12]","https://nvd.nist.gov/vuln/detail/CVE-2021-42227, https://github.com/kindsoft/kindeditor/issues/336, https://github.com/kindsoft/kindeditor"
"GHSA-x2gw-85w6-fjjw","Github","True","2021-10-04T20:13:55Z","CWE-79","CVE-2021-40926","Cross-site scripting in demos/demo.mysqli.php in getID3","MODERATE","Packagist","james-heinrich/getid3","[1.0.0,1.9.21)","https://nvd.nist.gov/vuln/detail/CVE-2021-40926, https://github.com/JamesHeinrich/getID3/issues/341, https://github.com/JamesHeinrich/getID3/pull/342, https://github.com/JamesHeinrich/getID3, https://github.com/JamesHeinrich/getID3/releases/tag/v1.9.21"
"GHSA-x3r5-q6mj-m485","Github","True","2021-10-19T20:16:15Z","CWE-22","CVE-2021-41149","Improper sanitization of target names","HIGH","crates.io","tough","[0,0.12.0)","https://github.com/awslabs/tough/security/advisories/GHSA-x3r5-q6mj-m485, https://nvd.nist.gov/vuln/detail/CVE-2021-41149, https://github.com/awslabs/tough/commit/1809b9bd1106d78a51fbea3071aa97a3530bac9a, https://github.com/awslabs/tough"
"GHSA-x3rm-644h-67m8","Github","True","2021-10-12T22:22:05Z","CWE-125","CVE-2019-16249","Out-of-bounds Read in OpenCV","MODERATE","PyPI","opencv-python","[0,4.1.2.30)[0,4.1.2.30)[0,4.1.2.30)[0,4.1.2.30)","https://nvd.nist.gov/vuln/detail/CVE-2019-16249, https://github.com/opencv/opencv/issues/15481, https://github.com/opencv/opencv/pull/15531, https://bugzilla.redhat.com/show_bug.cgi?id=1752702, https://github.com/opencv/opencv-python, https://github.com/opencv/opencv-python/releases/tag/30"
"GHSA-r7rh-g777-g5gx","Github","True","2021-10-12T18:49:23Z","CWE-863","CVE-2021-28661","SilverStripe GraphQL Server permission checker not inherited by query subclass.","MODERATE","Packagist","silverstripe/graphql","[3.0.0,3.5.2)","https://nvd.nist.gov/vuln/detail/CVE-2021-28661, https://github.com/silverstripe/silverstripe-graphql/pull/407/commits/16961459f681f7b32145296189dfdbcc7715e6ed, https://github.com/FriendsOfPHP/security-advisories/blob/master/silverstripe/graphql/CVE-2021-28661.yaml, https://github.com/silverstripe/silverstripe-graphql, https://github.com/silverstripe/silverstripe-graphql/releases, https://github.com/silverstripe/silverstripe-graphql/releases/tag/3.5.2, https://www.silverstripe.org/download/security-releases/CVE-2021-28661"
"GHSA-r838-q6jp-58xx","Github","True","2021-10-12T16:31:22Z","CWE-307","CVE-2013-1895","Improper Restriction of Excessive Authentication Attempts in py-bcrypt","HIGH","PyPI","py-bcrypt","[0,0.3)","https://nvd.nist.gov/vuln/detail/CVE-2013-1895, https://exchange.xforce.ibmcloud.com/vulnerabilities/83039, https://github.com/advisories/GHSA-r838-q6jp-58xx, https://github.com/grnet/python-bcrypt, https://github.com/pypa/advisory-database/tree/main/vulns/py-bcrypt/PYSEC-2020-249.yaml, http://lists.fedoraproject.org/pipermail/package-announce/2013-April/101382.html, http://lists.fedoraproject.org/pipermail/package-announce/2013-April/101387.html, http://www.openwall.com/lists/oss-security/2013/03/26/2"
"GHSA-rjf2-j2r6-q8gr","Github","True","2021-10-19T15:28:45Z","CWE-1321, CWE-915","CVE-2021-23449","Prototype Pollution in vm2","CRITICAL","npm","vm2","[0,3.9.4)","https://nvd.nist.gov/vuln/detail/CVE-2021-23449, https://github.com/patriksimek/vm2/issues/363, https://github.com/patriksimek/vm2/commit/b4f6e2bd2c4a1ef52fc4483d8e35f28bc4481886, https://github.com/patriksimek/vm2, https://github.com/patriksimek/vm2/releases/tag/3.9.4, https://security.netapp.com/advisory/ntap-20211029-0010, https://snyk.io/vuln/SNYK-JS-VM2-1585918"
"GHSA-rqgp-ccph-5w65","Github","True","2021-10-28T23:14:14Z","CWE-352","CVE-2021-3901","Cross-Site Request Forgery in firefly-iii","LOW","Packagist","grumpydictator/firefly-iii","[0,5.6.2]","https://nvd.nist.gov/vuln/detail/CVE-2021-3901, https://github.com/firefly-iii/firefly-iii/commit/b42d8d1e305cad70d9b83b33cd8e0d7a4b2060c2, https://github.com/firefly-iii/firefly-iii, https://huntr.dev/bounties/62508fdc-c26b-4312-bf75-fd3a3f997464"
"GHSA-rqxg-xvcq-3v2f","Github","True","2021-10-12T22:02:04Z","CWE-787","CVE-2017-12605","Out-of-bounds Write in OpenCV","HIGH","PyPI","opencv-python","[0,3.3.1.11)[0,3.3.1.11)","https://nvd.nist.gov/vuln/detail/CVE-2017-12605, https://github.com/opencv/opencv/issues/9309, https://github.com/opencv/opencv/pull/9376, https://github.com/opencv/opencv-python, https://github.com/xiaoqx/pocs/blob/master/opencv.md, https://lists.debian.org/debian-lts-announce/2018/07/msg00030.html, https://lists.debian.org/debian-lts-announce/2021/10/msg00028.html, https://security.gentoo.org/glsa/201712-02"
"GHSA-v6w3-2prq-h95f","Github","True","2021-10-06T17:48:38Z","CWE-20, CWE-917","CVE-2021-28170","Improper Input Validation in Jakarta Expression Language","MODERATE","Maven","com.sun.el:el-ri","[0,3.0.4)","https://nvd.nist.gov/vuln/detail/CVE-2021-28170, https://github.com/eclipse-ee4j/el-ri/issues/155, https://github.com/eclipse-ee4j/el-ri/pull/160/commits/b6a3943ac5fba71cbc6719f092e319caa747855b, https://github.com/eclipse-ee4j/el-ri, https://securitylab.github.com/advisories/GHSL-2020-021-jakarta-el, https://www.oracle.com/security-alerts/cpuapr2022.html"
"GHSA-v988-828w-xvf2","Github","True","2021-10-22T16:21:07Z","CWE-288, CWE-305","","Authentication Bypass Using an Alternate Path or Channel and Authentication Bypass by Primary Weakness in rucio-webui","HIGH","PyPI","rucio-webui","[1.26.0,1.26.7)","https://github.com/rucio/rucio/security/advisories/GHSA-v988-828w-xvf2, https://github.com/rucio/rucio/issues/4810, https://github.com/rucio/rucio/issues/4928, https://github.com/rucio/rucio/commit/8f832404ae88d6300e17d7e706b40fe58e0df90c, https://github.com/rucio/rucio, https://github.com/rucio/rucio/releases/tag/1.26.7"
"GHSA-vc29-rj92-gc7j","Github","True","2021-10-12T22:02:12Z","CWE-787","CVE-2017-12606","Out-of-bounds Write in OpenCV","HIGH","PyPI","opencv-python","[0,3.3.1.11)[0,3.3.1.11)","https://nvd.nist.gov/vuln/detail/CVE-2017-12606, https://github.com/opencv/opencv/issues/9309, https://github.com/opencv/opencv/pull/9376, https://github.com/opencv/opencv-python, https://github.com/xiaoqx/pocs/blob/master/opencv.md, https://lists.debian.org/debian-lts-announce/2018/07/msg00030.html, https://lists.debian.org/debian-lts-announce/2021/10/msg00028.html, https://security.gentoo.org/glsa/201712-02"
"GHSA-vj62-g63v-f8mf","Github","True","2021-10-13T18:53:38Z","CWE-20","CVE-2021-41138","Validity check missing in Frontier","MODERATE","crates.io","pallet-ethereum","[0,3.0.0]","https://github.com/paritytech/frontier/security/advisories/GHSA-vj62-g63v-f8mf, https://nvd.nist.gov/vuln/detail/CVE-2021-41138, https://github.com/paritytech/frontier/pull/495, https://github.com/paritytech/frontier/pull/497, https://github.com/paritytech/frontier/commit/146bb48849e5393004be5c88beefe76fdf009aba, https://github.com/polkadot-evm/frontier"
"GHSA-vmfh-c547-v45h","Github","True","2021-10-06T17:48:27Z","","CVE-2021-33575","Remote code execution in ruby-jss","CRITICAL","RubyGems","ruby-jss","[0,1.6.0)","https://nvd.nist.gov/vuln/detail/CVE-2021-33575, https://github.com/PixarAnimationStudios/ruby-jss, https://github.com/PixarAnimationStudios/ruby-jss/blob/e6d48dd8c77f9275c76787d60d3472615fcd9b77/CHANGES.md#160---2021-05-24, https://github.com/advisories/GHSA-vmfh-c547-v45h, https://github.com/patsplat/plist/tree/ce8f9ae42a114f603ea200c955e420782bffc4ad#label-Security+considerations, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/ruby-jss/CVE-2021-33575.yml"
"GHSA-vw27-fwjf-5qxm","Github","True","2021-10-22T16:20:10Z","CWE-641, CWE-77, CWE-88","CVE-2021-41146","Arbitrary command execution on Windows via qutebrowserurl: URL handler","HIGH","PyPI","qutebrowser","[1.7.0,2.4.0)","https://github.com/qutebrowser/qutebrowser/security/advisories/GHSA-vw27-fwjf-5qxm, https://nvd.nist.gov/vuln/detail/CVE-2021-41146, https://github.com/qutebrowser/qutebrowser/commit/8f46ba3f6dc7b18375f7aa63c48a1fe461190430, https://github.com/pypa/advisory-database/tree/main/vulns/qutebrowser/PYSEC-2021-382.yaml, https://github.com/qutebrowser/qutebrowser"
"GHSA-pvv8-8fx9-h673","Github","True","2021-10-19T15:28:03Z","CWE-22","CVE-2021-41151","Path Traversal in @backstage/plugin-scaffolder-backend ","MODERATE","npm","@backstage/plugin-scaffolder-backend","[0.9.4,0.15.9)","https://github.com/backstage/backstage/security/advisories/GHSA-pvv8-8fx9-h673, https://nvd.nist.gov/vuln/detail/CVE-2021-41151, https://github.com/backstage/backstage/commit/6968962c920508eae19a4c1c200fa2c8980a4006, https://github.com/backstage/backstage, https://github.com/backstage/backstage/releases/tag/release-2021-10-16"
"GHSA-q324-q795-2q5p","Github","True","2021-10-12T16:05:11Z","","","Path traversal when using `preview-docs` when working dir contains files with question mark `?` in name","LOW","npm","@redocly/openapi-cli","[0,1.0.0-beta.59)","https://github.com/Redocly/openapi-cli/security/advisories/GHSA-q324-q795-2q5p, https://github.com/Redocly/openapi-cli/pull/347, https://github.com/Redocly/openapi-cli"
"GHSA-q6j2-g8qf-wvf7","Github","True","2021-10-12T22:34:28Z","CWE-290","CVE-2020-19003","Verification check bypass in Gate One","MODERATE","PyPI","gateone","[0,1.2.0]","https://nvd.nist.gov/vuln/detail/CVE-2020-19003, https://github.com/liftoff/GateOne/issues/728, https://github.com/advisories/GHSA-q6j2-g8qf-wvf7, https://github.com/liftoff/GateOne, https://github.com/pypa/advisory-database/tree/main/vulns/gateone/PYSEC-2021-423.yaml"
"GHSA-q799-q27x-vp7w","Github","True","2021-10-12T22:23:21Z","CWE-120, CWE-787","CVE-2019-5064","Out-of-bounds Write in OpenCV","HIGH","PyPI","opencv-python","[0,4.2.0.32)[0,4.2.0.32)[0,4.2.0.32)[0,4.2.0.32)","https://nvd.nist.gov/vuln/detail/CVE-2019-5064, https://github.com/opencv/opencv/issues/15857, https://github.com/opencv/opencv-python, https://github.com/opencv/opencv-python/releases/tag/32, https://github.com/opencv/opencv/releases/tag/4.2.0, https://talosintelligence.com/vulnerability_reports/TALOS-2019-0853, https://www.oracle.com//security-alerts/cpujul2021.html, https://www.oracle.com/security-alerts/cpuApr2021.html"
"GHSA-q854-j362-cfq9","Github","True","2021-10-12T16:22:30Z","CWE-79","CVE-2020-23849","Cross-site Scripting in jsoneditor","MODERATE","npm","jsoneditor","[0,9.0.2)","https://nvd.nist.gov/vuln/detail/CVE-2020-23849, https://github.com/josdejong/jsoneditor/issues/1029, https://github.com/josdejong/jsoneditor"
"GHSA-q9p4-qfc8-fvpp","Github","True","2021-10-12T16:32:38Z","CWE-89","CVE-2019-10762","SQL Injection in medoo","CRITICAL","Packagist","catfan/medoo","[0,1.7.5)","https://nvd.nist.gov/vuln/detail/CVE-2019-10762, https://github.com/catfan/Medoo/commit/659864b393961bf224bba1efc03b7dcbed7de533, https://github.com/catfan/Medoo, https://snyk.io/vuln/SNYK-PHP-CATFANMEDOO-474562"
"GHSA-qcgx-crrx-38v5","Github","True","2021-10-13T18:54:09Z","CWE-20, CWE-400","CVE-2021-33609","Denial of service in DataCommunicator class in Vaadin 8","MODERATE","Maven","com.vaadin:vaadin-server","[8.0.6,8.14.1)","https://github.com/vaadin/framework/security/advisories/GHSA-qcgx-crrx-38v5, https://nvd.nist.gov/vuln/detail/CVE-2021-33609, https://github.com/vaadin/framework/pull/12415, https://github.com/vaadin/framework, https://vaadin.com/security/cve-2021-33609"
"GHSA-qf6q-qfwp-vp44","Github","True","2021-10-12T16:30:58Z","CWE-346","CVE-2020-8818","Origin Validation Error in Magento 2","HIGH","Packagist","cardgate/magento2","[0,2.0.33)","https://nvd.nist.gov/vuln/detail/CVE-2020-8818, https://github.com/cardgate/magento2/issues/54, https://github.com/cardgate/magento2, https://github.com/cardgate/magento2/blob/715979e54e1a335d78a8c5586f9e9987c3bf94fd/Controller/Payment/Callback.php#L88-L107, https://github.com/cardgate/magento2/releases/tag/v2.0.33, http://packetstormsecurity.com/files/156505/Magento-WooCommerce-CardGate-Payment-Gateway-2.0.30-Bypass.html"
"GHSA-qh54-9vc5-m9fg","Github","True","2021-10-12T16:06:30Z","CWE-261","","MD5 hash support in github.com/foxcpp/maddy","LOW","Go","github.com/foxcpp/maddy","[0.5.0,0.5.2)","https://github.com/foxcpp/maddy/security/advisories/GHSA-qh54-9vc5-m9fg, https://github.com/foxcpp/maddy"
"GHSA-qh9q-34h6-hcv9","Github","True","2021-10-12T18:48:24Z","CWE-12, CWE-22","CVE-2021-40978","Directory traversal in mkdocs","HIGH","PyPI","mkdocs","[1.2.2,1.2.3)[1.2.2]","https://nvd.nist.gov/vuln/detail/CVE-2021-40978, https://github.com/mkdocs/mkdocs/issues/2601, https://github.com/nisdn/CVE-2021-40978/issues/1, https://github.com/mkdocs/mkdocs/pull/2604, https://github.com/mkdocs/mkdocs/commit/1b15412f4caae476c262210315fd068d0521a833, https://github.com/mkdocs/mkdocs/commit/57540911a0d632674dd23edec765189f96f84f6b, https://github.com/mkdocs/mkdocs, https://github.com/mkdocs/mkdocs/releases/tag/1.2.3, https://github.com/nisdn/CVE-2021-40978, https://github.com/pypa/advisory-database/tree/main/vulns/mkdocs/PYSEC-2021-878.yaml"
"GHSA-qv95-g3gm-x542","Github","True","2021-10-12T16:39:01Z","CWE-269, CWE-732","CVE-2021-41802","Hashicorp Vault Privilege Escalation Vulnerability","LOW","Go","github.com/hashicorp/vault","[0,1.7.5)[1.8.0,1.8.4)","https://nvd.nist.gov/vuln/detail/CVE-2021-41802, https://discuss.hashicorp.com/t/hcsec-2021-27-vault-merging-multiple-entity-aliases-for-the-same-mount-may-allow-privilege-escalation, https://github.com/hashicorp/vault, https://security.gentoo.org/glsa/202207-01"
"GHSA-r56q-vv3c-6g9c","Github","True","2021-10-19T20:16:26Z","CWE-22","CVE-2021-41150","Improper sanitization of delegated role names","HIGH","crates.io","tough","[0,0.12.0)","https://github.com/awslabs/tough/security/advisories/GHSA-r56q-vv3c-6g9c, https://github.com/theupdateframework/python-tuf/security/advisories/GHSA-wjw6-2cqr-j4qr, https://nvd.nist.gov/vuln/detail/CVE-2021-41150, https://github.com/awslabs/tough/commit/1809b9bd1106d78a51fbea3071aa97a3530bac9a, https://github.com/awslabs/tough"
"GHSA-p6vg-p826-qp3v","Github","True","2021-10-05T20:24:49Z","CWE-601","CVE-2021-22963","URL Redirection to Untrusted Site ('Open Redirect') in fastify-static","MODERATE","npm","fastify-static","[0,4.2.4)","https://github.com/fastify/fastify-static/security/advisories/GHSA-p6vg-p826-qp3v, https://nvd.nist.gov/vuln/detail/CVE-2021-22963, https://hackerone.com/reports/1354255, https://github.com/fastify/fastify-static"
"GHSA-p75j-wc34-527c","Github","True","2021-10-12T16:31:59Z","CWE-200","CVE-2019-10217","Exposure of Sensitive Information to an Unauthorized Actor in ansible","HIGH","PyPI","ansible","[2.8.0a1,2.8.4)","https://nvd.nist.gov/vuln/detail/CVE-2019-10217, https://github.com/ansible/ansible/issues/56269, https://github.com/ansible/ansible/pull/59427, https://github.com/ansible/ansible/commit/c1ee1f142db1e669b710a65147ea32be47a91519, https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2019-10217, https://github.com/advisories/GHSA-p75j-wc34-527c, https://github.com/ansible/ansible, https://github.com/pypa/advisory-database/tree/main/vulns/ansible/PYSEC-2019-3.yaml, http://lists.opensuse.org/opensuse-security-announce/2020-04/msg00021.html, http://lists.opensuse.org/opensuse-security-announce/2020-04/msg00026.html"
"GHSA-pfj7-w373-gqch","Github","True","2021-10-28T23:14:21Z","CWE-352","CVE-2021-3900","Cross-Site Request Forgery in firefly-iii","MODERATE","Packagist","grumpydictator/firefly-iii","[0,5.6.2]","https://nvd.nist.gov/vuln/detail/CVE-2021-3900, https://github.com/firefly-iii/firefly-iii/commit/c2c8c42ef3194d1aeba8c48240fe2e9063f77635, https://github.com/firefly-iii/firefly-iii, https://huntr.dev/bounties/909e55b6-ef02-4143-92e4-bc3e8397db76"
"GHSA-pfwg-rxf4-97c3","Github","True","2021-10-06T17:47:53Z","CWE-601","CVE-2021-28125","Open Redirect in Apache Superset","MODERATE","PyPI","superset","[0,0.34.0][0,1.1.0)","https://nvd.nist.gov/vuln/detail/CVE-2021-28125, https://github.com/apache/superset/commit/eb35b804acf4d84cb70d02743e04b8afebbee029, https://github.com/advisories/GHSA-pfwg-rxf4-97c3, https://github.com/apache/superset, https://github.com/pypa/advisory-database/tree/main/vulns/apache-superset/PYSEC-2021-128.yaml, https://lists.apache.org/thread.html/r89b5d0dd35c1adc9624b48d6247729c73b2641b32754226661368434%40%3Cdev.superset.apache.org%3E, https://lists.apache.org/thread.html/r89b5d0dd35c1adc9624b48d6247729c73b2641b32754226661368434@%3Cdev.superset.apache.org%3E, http://www.openwall.com/lists/oss-security/2021/04/27/2"
"GHSA-pgh6-m65r-2rhq","Github","True","2021-10-12T16:04:17Z","CWE-248, CWE-601","CVE-2021-22964","DOS and Open Redirect with user input","HIGH","npm","fastify-static","[4.2.4,4.4.1)","https://github.com/fastify/fastify-static/security/advisories/GHSA-pgh6-m65r-2rhq, https://nvd.nist.gov/vuln/detail/CVE-2021-22964, https://github.com/fastify/fastify-static/commit/c31f17d107cb19a0e96733c80a9abf16c56166d4, https://hackerone.com/reports/1361804, https://github.com/fastify/fastify-static"
"GHSA-pgjj-866w-fc5c","Github","True","2021-10-12T16:03:43Z","CWE-74","CVE-2021-21278","Risk of code injection","HIGH","npm","rsshub","[0,1.0.0]","https://github.com/DIYgod/RSSHub/security/advisories/GHSA-pgjj-866w-fc5c, https://nvd.nist.gov/vuln/detail/CVE-2021-21278, https://github.com/DIYgod/RSSHub/commit/7f1c43094e8a82e4d8f036ff7d42568fed00699d, https://github.com/DIYgod/RSSHub, https://www.npmjs.com/package/rsshub"
"GHSA-pjwm-rvh2-c87w","Github","True","2021-10-22T20:38:14Z","CWE-829, CWE-912","","Embedded malware in ua-parser-js","HIGH","npm","ua-parser-js","[0.7.29,0.7.30)[0.7.29][0.8.0,0.8.1)[0.8.0][1.0.0,1.0.1)[1.0.0]","https://github.com/faisalman/ua-parser-js/issues/536, https://github.com/faisalman/ua-parser-js/issues/536#issuecomment-949772496, https://github.com/faisalman/ua-parser-js, https://www.npmjs.com/package/ua-parser-js"
"GHSA-pm77-c4q7-3fwj","Github","True","2021-10-12T16:31:12Z","CWE-295","CVE-2019-20455","Improper Certificate Validation in Heartland & Global Payments PHP SDK","MODERATE","Packagist","globalpayments/php-sdk","[0,2.0.0)","https://nvd.nist.gov/vuln/detail/CVE-2019-20455, https://github.com/globalpayments/php-sdk/pull/8, https://github.com/globalpayments/php-sdk/pull/8/commits/c86e18f28c5eba0d6ede7d557756d978ea83d3c9, https://github.com/globalpayments/php-sdk, https://github.com/globalpayments/php-sdk/compare/1.3.3...2.0.0, https://github.com/globalpayments/php-sdk/releases/tag/2.0.0, https://winterdragon.ca/global-payments-vulnerability"
"GHSA-ppj4-34rq-v8j9","Github","True","2021-10-25T19:43:15Z","CWE-1333, CWE-400, CWE-697","CVE-2021-42836","github.com/tidwall/gjson Vulnerable to REDoS attack","HIGH","Go","github.com/tidwall/gjson","[0,1.9.3)","https://nvd.nist.gov/vuln/detail/CVE-2021-42836, https://github.com/tidwall/gjson/issues/236, https://github.com/tidwall/gjson/issues/237, https://github.com/tidwall/gjson/commit/590010fdac311cc8990ef5c97448d4fec8f29944, https://github.com/tidwall/gjson/commit/77a57fda87dca6d0d7d4627d512a630f89a91c96, https://github.com/tidwall/gjson, https://github.com/tidwall/gjson/compare/v1.9.2...v1.9.3, https://pkg.go.dev/vuln/GO-2021-0265"
"GHSA-pqjj-6f5q-gqph","Github","True","2021-10-12T22:01:34Z","","CVE-2017-12602","Denial of Service in OpenCV","HIGH","PyPI","opencv-python","[0,3.3.1.11)[0,3.3.1.11)","https://nvd.nist.gov/vuln/detail/CVE-2017-12602, https://github.com/opencv/opencv/issues/9311, https://github.com/opencv/opencv/pull/9376, https://github.com/opencv/opencv-python, https://github.com/xiaoqx/pocs/blob/master/opencv.md, https://security.gentoo.org/glsa/201712-02"
"GHSA-pvh2-pj76-4m96","Github","True","2021-10-19T15:28:35Z","CWE-670","CVE-2021-41153","Specification non-compliance in JUMPI","HIGH","crates.io","evm","[0,0.31.0)","https://github.com/rust-blockchain/evm/security/advisories/GHSA-pvh2-pj76-4m96, https://nvd.nist.gov/vuln/detail/CVE-2021-41153, https://github.com/rust-blockchain/evm/pull/67, https://github.com/rust-blockchain/evm"
"GHSA-m6m5-pp4g-fcc8","Github","True","2021-10-06T17:47:35Z","CWE-772","","S3 storage write is not aborted on errors leading to unbounded memory usage","HIGH","Go","github.com/foxcpp/maddy","[0,0.5.1)","https://github.com/foxcpp/maddy/security/advisories/GHSA-m6m5-pp4g-fcc8, https://github.com/foxcpp/maddy"
"GHSA-m6vm-8g8v-xfjh","Github","True","2021-10-12T22:23:13Z","CWE-787","CVE-2019-5063","Out-of-bounds Write in OpenCV","HIGH","PyPI","opencv-python","[0,4.1.0.25][0,4.1.0.25][0,4.1.0.25][0,4.1.0.25]","https://nvd.nist.gov/vuln/detail/CVE-2019-5063, https://github.com/opencv/opencv/issues/16951, https://github.com/opencv/opencv-python, https://github.com/opencv/opencv-python/releases/tag/25, https://talosintelligence.com/vulnerability_reports/TALOS-2019-0852, https://www.oracle.com//security-alerts/cpujul2021.html, https://www.oracle.com/security-alerts/cpuApr2021.html"
"GHSA-m72g-42q6-gvc2","Github","True","2021-10-04T20:13:11Z","CWE-79","CVE-2020-20129","Cross-site Scripting in LaraCMS","MODERATE","Packagist","wanglelecc/laracms","[0,1.0.3]","https://nvd.nist.gov/vuln/detail/CVE-2020-20129, https://github.com/wanglelecc/laracms/issues/34, https://github.com/wanglelecc/laracms"
"GHSA-m836-gxwq-j2pm","Github","True","2021-10-28T16:27:03Z","CWE-284","","Improper Access Control in github.com/treeverse/lakefs","MODERATE","Go","github.com/treeverse/lakefs","[0,0.53.1)","https://github.com/treeverse/lakeFS/security/advisories/GHSA-m836-gxwq-j2pm, https://github.com/treeverse/lakeFS/commit/f2117281cadb14fdf9ac7fe287f84d5c10308b88, https://github.com/treeverse/lakeFS"
"GHSA-m8wh-mqgf-rr8g","Github","True","2021-10-12T17:50:25Z","CWE-20, CWE-502","CVE-2021-25738","Code injection in Kubernetes Java Client","MODERATE","Maven","io.kubernetes:client-java","[0,11.0.1)","https://nvd.nist.gov/vuln/detail/CVE-2021-25738, https://github.com/kubernetes-client/java/issues/1698, https://github.com/kubernetes-client/java, https://groups.google.com/g/kubernetes-security-announce/c/K_pOK2WbAJk, http://www.openwall.com/lists/oss-security/2022/08/23/2"
"GHSA-mc7w-4cjf-c973","Github","True","2021-10-12T22:06:57Z","CWE-78","CVE-2019-10061","OS Command Injection in node-opencv","CRITICAL","npm","opencv","[0,6.1.0)","https://nvd.nist.gov/vuln/detail/CVE-2019-10061, https://github.com/peterbraden/node-opencv/commit/81a4b8620188e89f7e4fc985f3c89b58d4bcc86b, https://github.com/peterbraden/node-opencv/commit/aaece6921d7368577511f06c94c99dd4e9653563, https://github.com/peterbraden/node-opencv, https://www.npmjs.com/advisories/789, https://www.npmjs.com/package/opencv"
"GHSA-mcwm-2wmc-6hv4","Github","True","2021-10-06T00:23:01Z","","CVE-2021-31957","ASP.NET Core Denial of Service Vulnerability","HIGH","NuGet","Microsoft.NETCore.App.Ref","[0,3.1.16)[5.0.0,5.0.7)","https://github.com/dotnet/aspnetcore/security/advisories/GHSA-mcwm-2wmc-6hv4, https://nvd.nist.gov/vuln/detail/CVE-2021-31957, https://github.com/dotnet/aspnetcore, https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/4PRVVLXXQEF4SEJOBV3VRJHGX7YHY2CG, https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/CVCDYIP4A6DDRT7G6P3ZW6PKNK2DNWJ2, https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/PMHWHRRYDHKM6BIINW5V7OCSW4SDWB4W, https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/VMAO4NG2OQ4PCXUQWMNSCMYWLIJJY6UY, https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-31957"
"GHSA-mpjm-v997-c4h4","Github","True","2021-10-12T21:59:13Z","CWE-668, CWE-862","CVE-2021-39184","Electron's sandboxed renderers can obtain thumbnails of arbitrary files through the nativeImage API","MODERATE","npm","electron","[0,11.5.0)[12.0.0,12.1.0)[13.0.0,13.3.0)","https://github.com/electron/electron/security/advisories/GHSA-mpjm-v997-c4h4, https://nvd.nist.gov/vuln/detail/CVE-2021-39184, https://github.com/electron/electron/pull/30728, https://github.com/electron/electron/pull/30728/commits/8fed645bd671f359ee52d806c075ec4e07eda17f, https://github.com/electron/electron"
